strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,pipeline_acc_dis_est,pipeline_abs_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold,prop_const
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.09465694427490234,0.08130121231079102,0,0.013355731964111328,0.7433306942962377,0.61,0.61,0.10639528160055436,0.49973199219005093,0.0015834222574093726,1000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.08851408958435059,0.07991361618041992,0,0.008600473403930664,0.7425906165020137,0.585,0.56,0.15620118712901898,0.733667219562384,0.002323500051633287,2000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.08715033531188965,0.07845759391784668,0,0.008692741394042969,0.7419882275997384,0.5536666666666666,0.498,0.1967774793962416,0.9242515299316445,0.002925888953908662,3000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,118.92928957939148,0.07798647880554199,118.82534646987915,0.02595663070678711,0.7401466386699252,0.5325,0.503,0.0,0,0.0,4000,True,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.08946490287780762,0.07611989974975586,0,0.013345003128051758,0.7408695053526557,0.5232,0.503,0.048808832074382205,0.22925203563607643,0.0007228666827304719,5000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.0882575511932373,0.0749807357788086,0,0.013276815414428711,0.740611338680252,0.5253333333333333,0.575,0.03138257685825922,0.14740200333614753,0.00046470001032672403,6000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.08819913864135742,0.07518196105957031,0,0.01301717758178711,0.7397335719940794,0.5332857142857143,0.617,0.02791216970598608,0.13110171770480594,0.0004130666758458412,7000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.08915424346923828,0.0761110782623291,0,0.01304316520690918,0.7392344497607656,0.542125,0.644,0.06166017101971414,0.28961397196302396,0.0009121889091596724,8000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.08980321884155273,0.07644248008728027,0,0.013360738754272461,0.7388558053079067,0.5502222222222222,0.657,0.08727729742939257,0.40993601465430685,0.0012908333620185175,9000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.08950400352478027,0.07631111145019531,0,0.013192892074584961,0.7382878386286187,0.5545,0.631,0.12572759022118038,0.5905346382781459,0.001858800041306563,10000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.08918642997741699,0.07598376274108887,0,0.013202667236328125,0.7378575608412792,0.5539090909090909,0.598,0.15487627365355913,0.7274441837227238,0.002289077828646069,11000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.09006237983703613,0.0767970085144043,0,0.013265371322631836,0.7371002719355616,0.5534166666666667,0.603,0.20621919819179163,0.9685986933811737,0.003046366734363648,12000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,127.73620963096619,0.07771086692810059,127.62887358665466,0.02962517738342285,0.7364806719217927,0.5532307692307692,0.568,0.0,0,0.0,13000,True,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.09086275100708008,0.07720828056335449,0,0.013654470443725586,0.7354135830091907,0.5455,0.585,0.07249766136576322,0.34051698720485146,0.0010670889126019878,14000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.08992767333984375,0.07663679122924805,0,0.013290882110595703,0.734707927437954,0.5446666666666666,0.618,0.12049743211782452,0.5659689123442493,0.001772744483838684,15000,False,1.0,1.0,1,4.696937539638479
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,0.0,0,0.09032607078552246,0.07649374008178711,0,0.013832330703735352,0.7338990051977556,0.544375,0.608,0.17557823766270228,0.8246800156215129,0.002581666724037035,16000,False,1.0,1.0,1,4.696937539638479
