strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,4.5299530029296875e-06,0,0,4.5299530029296875e-06,0.7485800833017796,0.752,0.752,0.0,1000,False,0.5320000052452087,0.5320000052452087,None
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,1.430511474609375e-06,0,0,1.430511474609375e-06,0.7485800833017796,0.7455,0.739,0.0,2000,False,0.531000018119812,0.531499981880188,None
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,9.5367431640625e-07,0,0,9.5367431640625e-07,0.7485800833017796,0.744,0.741,0.0,3000,False,0.5329999923706055,0.5320000052452087,None
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,9.5367431640625e-07,0,0,9.5367431640625e-07,0.7485800833017796,0.74025,0.729,0.0,4000,False,0.527999997138977,0.531000018119812,None
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.7485800833017796,0.7386,0.732,0.0,5000,False,0.5099999904632568,0.5267999768257141,None
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,1.430511474609375e-06,0,0,1.430511474609375e-06,0.7485800833017796,0.7415,0.756,0.0,6000,False,0.5189999938011169,0.5254999995231628,None
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,9.5367431640625e-07,0,0,9.5367431640625e-07,0.7485800833017796,0.7392857142857143,0.726,0.0,7000,False,0.5139999985694885,0.5238571166992188,None
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,9.5367431640625e-07,0,0,9.5367431640625e-07,0.7485800833017796,0.74,0.745,0.0,8000,False,0.48899999260902405,0.5195000171661377,None
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,9.5367431640625e-07,0,0,9.5367431640625e-07,0.7485800833017796,0.7401111111111112,0.741,0.0,9000,False,0.5149999856948853,0.5189999938011169,None
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.7485800833017796,0.7408,0.747,0.0,10000,False,0.5099999904632568,0.5181000232696533,None
nothing,0.0001,True,0.15,1000,1,0,uniform_random,0,SGD,1.0,False,512,200,1.0,4,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.7485800833017796,0.7402727272727273,0.735,0.0,11000,False,0.5080000162124634,0.5171818137168884,None
