strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,pipeline_acc_dis_est,pipeline_abs_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold,prop_const
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.07899832725524902,0.06938815116882324,0,0.009610176086425781,0.7442428832053974,0.91,0.91,0.04507472001664023,0.022693303433699345,0.0006712333482495891,1000,False,0.33899998664855957,0.33899998664855957,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.0760197639465332,0.0664525032043457,0,0.0095672607421875,0.7445526832122819,0.857,0.804,0.024265954865323625,0.012973906835663275,0.00036143334136518046,2000,False,0.24899999797344208,0.2939999997615814,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.07880091667175293,0.06612730026245117,0,0.012673616409301758,0.7447075832157241,0.8286666666666667,0.772,0.013864818024264309,0.007666738179400341,0.00020653333792297612,3000,False,0.2849999964237213,0.29100000858306885,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.07305645942687988,0.06304383277893066,0,0.010012626647949219,0.7451034387800765,0.8315,0.84,0.012706039989375797,0.007003849555149091,0.00018932222642942254,4000,False,0.2619999945163727,0.2837499976158142,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.06906771659851074,0.058991193771362305,0,0.010076522827148438,0.745447661009948,0.8344,0.846,0.03579966048063599,0.019672012212322124,0.0005335444563009384,5000,False,0.25200000405311584,0.2773999869823456,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.0687263011932373,0.058626413345336914,0,0.01009988784790039,0.7458090943513133,0.8338333333333333,0.831,0.060036483709334856,0.03302504775441912,0.0008949777976662299,6000,False,0.30799999833106995,0.2824999988079071,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.06918501853942871,0.05894303321838379,0,0.010241985321044922,0.7461361054696912,0.8338571428571429,0.835,0.08195491325476395,0.04509604568477136,0.0012219889160441921,7000,False,0.34200000762939453,0.29100000858306885,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.06971096992492676,0.058988094329833984,0,0.010722875595092773,0.7459467832432618,0.831375,0.815,0.06926646810278837,0.03822048626787956,0.0010326666896147696,8000,False,0.3409999907016754,0.29725000262260437,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.06951475143432617,0.0588991641998291,0,0.01061558723449707,0.7462221610271591,0.8272222222222222,0.796,0.087721323206905,0.04866073225354333,0.001308044473512071,9000,False,0.375,0.3058888912200928,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.06909942626953125,0.058591604232788086,0,0.010507822036743164,0.7461533165811848,0.8214,0.774,0.08310824849366082,0.046425365845204215,0.0012392000275377457,10000,False,0.36899998784065247,0.31220000982284546,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.07075953483581543,0.059976816177368164,0,0.010782718658447266,0.7461361054696912,0.8131818181818182,0.733,0.08195491325476395,0.04624315267243723,0.0012219889160441921,11000,False,0.4180000126361847,0.32181817293167114,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.07713031768798828,0.06634688377380371,0,0.01078343391418457,0.7460672610237169,0.80925,0.769,0.07734130602915813,0.0438488741453978,0.0011531444700698668,12000,False,0.4480000138282776,0.3323333263397217,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.07818269729614258,0.06707763671875,0,0.011105060577392578,0.7460156276892361,0.8031538461538461,0.731,0.07388082100062059,0.042202719446853935,0.001101511135589095,13000,False,0.4519999921321869,0.3415384590625763,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.08090782165527344,0.0697321891784668,0,0.01117563247680664,0.7458263054628068,0.7975714285714286,0.73,0.06119032500144517,0.03519127886241943,0.0009121889091597835,14000,False,0.453000009059906,0.34950000047683716,1,0.61517267784659
golatkar_disparity_thresh,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,0.0,0,0.06772994995117188,0.05650782585144043,0,0.011222124099731445,0.7456369832363774,0.7938,0.743,0.04849660523763271,0.028017915419638807,0.0007228666827303609,15000,False,0.4449999928474426,0.3558666706085205,1,0.61517267784659
