strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.11042952537536621,0.11042594909667969,0,3.5762786865234375e-06,0.7470655054903446,0.61,0.61,0.09896660452484776,1000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.1082005500793457,0.10819721221923828,0,3.337860107421875e-06,0.746187738804172,0.5915,0.573,0.15774868446808823,2000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10948443412780762,0.1094813346862793,0,3.0994415283203125e-06,0.745774672128326,0.5683333333333334,0.528,0.18543473503564967,3000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10935521125793457,0.10935187339782715,0,3.337860107421875e-06,0.7452583387835187,0.551,0.517,0.2200638300323768,4000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10919070243835449,0.10918736457824707,0,3.337860107421875e-06,0.7444149943203332,0.5374,0.513,0.276676196624553,5000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10960626602172852,0.10960268974304199,0,3.5762786865234375e-06,0.7438298165295515,0.5411666666666667,0.591,0.31599584822973265,6000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10920858383178711,0.10920524597167969,0,3.337860107421875e-06,0.7434511720766928,0.547,0.625,0.34145441122185227,7000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10917067527770996,0.10916733741760254,0,3.337860107421875e-06,0.743193005404289,0.554125,0.648,0.3588199323895584,8000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10925745964050293,0.1092538833618164,0,3.5762786865234375e-06,0.7429348387318853,0.562,0.668,0.37619146530038133,9000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10865902900695801,0.10865569114685059,0,3.337860107421875e-06,0.742538983167533,0.565,0.64,0.4028394990477302,10000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10932040214538574,0.10931682586669922,0,3.5762786865234375e-06,0.741678427592854,0.5639090909090909,0.608,0.4608188485303471,11000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10887479782104492,0.1088714599609375,0,3.337860107421875e-06,0.740817872018175,0.5625833333333333,0.609,0.5188651990524077,12000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10947322845458984,0.10947012901306152,0,3.0994415283203125e-06,0.7403875942308354,0.5575384615384615,0.576,0.5479135360073991,13000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10919046401977539,0.10918664932250977,0,3.814697265625e-06,0.7395786719906372,0.5551428571428572,0.599,0.6025698853844985,14000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10935640335083008,0.10935354232788086,0,2.86102294921875e-06,0.7388385941964132,0.5558666666666666,0.632,0.6526267067808418,15000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10866260528564453,0.1086587905883789,0,3.814697265625e-06,0.7382017830711507,0.5555625,0.622,0.6957387448919394,16000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10895800590515137,0.10895395278930664,0,4.0531158447265625e-06,0.7373412274964717,0.5565294117647058,0.646,0.7540569654709138,17000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10867738723754883,0.1086740493774414,0,3.337860107421875e-06,0.7368593163746515,0.5571666666666667,0.64,0.7867446845489826,18000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10913205146789551,0.10912847518920898,0,3.5762786865234375e-06,0.7365323052562734,0.5547894736842105,0.605,0.8089377187492782,19000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10868334770202637,0.10867929458618164,0,4.0531158447265625e-06,0.735568483012633,0.55445,0.631,0.8744056592833113,20000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10820841789245605,0.10820508003234863,0,3.337860107421875e-06,0.7350865718908127,0.5525714285714286,0.608,0.9071715273427542,21000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10889863967895508,0.10889506340026855,0,3.5762786865234375e-06,0.7340711163126915,0.5499545454545455,0.582,0.9762836214201965,22000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10869741439819336,0.10869431495666504,0,3.0994415283203125e-06,0.7335031496334034,0.5489130434782609,0.614,1.0149808384624321,23000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10849142074584961,0.10848832130432129,0,3.0994415283203125e-06,0.7329351829541152,0.547875,0.615,1.0537077268027475,24000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10894513130187988,0.10894179344177246,0,3.337860107421875e-06,0.7322983718288527,0.54492,0.602,1.0971641097164129,25000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.1094963550567627,0.10949254035949707,0,3.814697265625e-06,0.7314722384771608,0.5415384615384615,0.589,1.153595683319384,26000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10925793647766113,0.10925483703613281,0,3.0994415283203125e-06,0.7308010051289112,0.540074074074074,0.617,1.1994927460356268,27000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.10816431045532227,0.10816073417663574,0,3.5762786865234375e-06,0.730112560669168,0.5363571428571429,0.581,1.2466099426163735,28000,False,1.0,1.0,None
golatkar,0.0001,True,0.15,1000,0,0,targeted_informed,0,SGD,1.0,False,512,200,1.0,2,0.1092677116394043,0.10926437377929688,0,3.337860107421875e-06,0.7293036384289697,0.5326206896551724,0.578,1.302028742459184,29000,False,1.0,1.0,None
