strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,3.814697265625e-06,0,0,3.814697265625e-06,0.744914116553647,0.91,0.91,0.0,1000,False,0.33899998664855957,0.33899998664855957,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,7.152557373046875e-07,0,0,7.152557373046875e-07,0.744914116553647,0.857,0.804,0.0,2000,False,0.24899999797344208,0.2939999997615814,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,9.5367431640625e-07,0,0,9.5367431640625e-07,0.744914116553647,0.8286666666666667,0.772,0.0,3000,False,0.2849999964237213,0.29100000858306885,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,9.5367431640625e-07,0,0,9.5367431640625e-07,0.744914116553647,0.8315,0.84,0.0,4000,False,0.2619999945163727,0.2837499976158142,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.8344,0.846,0.0,5000,False,0.25200000405311584,0.2773999869823456,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,9.5367431640625e-07,0,0,9.5367431640625e-07,0.744914116553647,0.8335,0.829,0.0,6000,False,0.30799999833106995,0.2824999988079071,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.8334285714285714,0.833,0.0,7000,False,0.34200000762939453,0.29100000858306885,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.83075,0.812,0.0,8000,False,0.3409999907016754,0.29725000262260437,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,9.5367431640625e-07,0,0,9.5367431640625e-07,0.744914116553647,0.8261111111111111,0.789,0.0,9000,False,0.375,0.3058888912200928,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,7.152557373046875e-07,0,0,7.152557373046875e-07,0.744914116553647,0.8205,0.77,0.0,10000,False,0.36899998784065247,0.31220000982284546,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.8115454545454546,0.722,0.0,11000,False,0.4180000126361847,0.32181817293167114,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.8069166666666666,0.756,0.0,12000,False,0.4480000138282776,0.3323333263397217,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.8002307692307692,0.72,0.0,13000,False,0.4519999921321869,0.3415384590625763,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.7950714285714285,0.728,0.0,14000,False,0.453000009059906,0.34950000047683716,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.7912,0.737,0.0,15000,False,0.4449999928474426,0.3558666706085205,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.78825,0.744,0.0,16000,False,0.45899999141693115,0.3623124957084656,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.7868235294117647,0.764,0.0,17000,False,0.4480000138282776,0.3673529326915741,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.7857222222222222,0.767,0.0,18000,False,0.4830000102519989,0.3737777769565582,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,7.152557373046875e-07,0,0,7.152557373046875e-07,0.744914116553647,0.7834736842105263,0.743,0.0,19000,False,0.5109999775886536,0.38100001215934753,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.78145,0.743,0.0,20000,False,0.5220000147819519,0.38804998993873596,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.779,0.73,0.0,21000,False,0.5210000276565552,0.39438095688819885,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.7769090909090909,0.733,0.0,22000,False,0.5450000166893005,0.40122726559638977,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.7738695652173913,0.707,0.0,23000,False,0.515999972820282,0.40621739625930786,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.77275,0.747,0.0,24000,False,0.492000013589859,0.4097916781902313,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,9.5367431640625e-07,0,0,9.5367431640625e-07,0.744914116553647,0.771,0.729,0.0,25000,False,0.5099999904632568,0.4138000011444092,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.7686923076923077,0.711,0.0,26000,False,0.49799999594688416,0.4170384705066681,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.7674074074074074,0.734,0.0,27000,False,0.527999997138977,0.4211481511592865,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,9.5367431640625e-07,0,0,9.5367431640625e-07,0.744914116553647,0.76675,0.749,0.0,28000,False,0.531000018119812,0.4250714182853699,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,9.5367431640625e-07,0,0,9.5367431640625e-07,0.744914116553647,0.7644827586206897,0.701,0.0,29000,False,0.49000000953674316,0.42731034755706787,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.7631,0.723,0.0,30000,False,0.527999997138977,0.43066665530204773,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.7619032258064516,0.726,0.0,31000,False,0.531000018119812,0.43390321731567383,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.761375,0.745,0.0,32000,False,0.5049999952316284,0.4361250102519989,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.7614242424242424,0.763,0.0,33000,False,0.531000018119812,0.4390000104904175,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.7613529411764706,0.759,0.0,34000,False,0.5379999876022339,0.4419117569923401,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,9.5367431640625e-07,0,0,9.5367431640625e-07,0.744914116553647,0.7614285714285715,0.764,0.0,35000,False,0.5320000052452087,0.44448572397232056,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.744914116553647,0.7615555555555555,0.766,0.0,36000,False,0.5569999814033508,0.44761112332344055,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.7621081081081081,0.782,0.0,37000,False,0.5329999923706055,0.4499189257621765,None
nothing,0.0001,True,0.15,1000,0,0,uniform_informed,0,SGD,1.0,False,512,200,1.430511474609375e-06,0,0,1.430511474609375e-06,0.744914116553647,0.7631578947368421,0.802,0.0,38000,False,0.5130000114440918,0.45157894492149353,None
