method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,training_time,removal_time,norm,grad_residual,model_diff,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Guo,0.0001,True,0.095,0,5700,3,None,5700,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,21.548881769180298,84.78191375732422,28.631142950057985,16.471601486206055,0.8166,0.7896494315703123,0.9864430405128202,0.11298245614035088,0.2030264817150063,nan,0.8869613259668508,0.8838451333813524,0.9880458298649751
Guo,0.0001,True,0.095,1,5700,3,None,5700,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,21.560784339904785,84.77710723876953,29.010141348838808,16.560998916625977,0.8167,0.7896374772430086,0.986342761344537,0.10578947368421053,0.1913374583531652,nan,0.8873848987108656,0.884598003883574,0.9879374473761257
Guo,0.0001,True,0.09,0,5400,3,None,5400,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,21.697343587875366,84.9796371459961,22.934903287887572,14.549161911010742,0.8312,0.8154696023099487,0.9872071190515463,0.2644444444444444,0.41827768014059746,nan,0.8846703296703297,0.8818082545704452,0.9883063648502622
Guo,0.0001,True,0.09,1,5400,3,None,5400,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,21.744868516921997,84.93533325195312,23.442503142356873,14.67282485961914,0.8295,0.8126629192054472,0.9871070572134968,0.24648148148148147,0.395483583419997,nan,0.8847985347985348,0.8819190629232253,0.9879617626350743
Guo,0.0001,True,0.08,1,4800,3,None,4800,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,21.869235038757324,85.26687622070312,15.34520490169525,11.499685287475586,0.8545,0.8489680272296116,0.9881674125832305,0.49125,0.6588432523051132,nan,0.8831159420289855,0.8810878988623789,0.9881181895523863
Guo,0.0001,True,0.08,0,4800,3,None,4800,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,21.948348999023438,85.29456329345703,15.317941546440125,11.38408088684082,0.8565,0.8515206244267818,0.9882196510073304,0.49645833333333333,0.6635110677989697,nan,0.8833695652173913,0.8814718605806283,0.9881901978571623
Guo,0.0001,True,0.07,1,4200,3,None,4200,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,22.1460440158844,85.54554748535156,10.356473541259765,9.01343059539795,0.8706,0.8685886743022835,0.988822274714218,0.6180952380952381,0.7639788110653326,nan,0.8824551971326164,0.8809905122090191,0.9883011511684605
Guo,0.0001,True,0.07,0,4200,3,None,4200,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,22.187530755996704,85.58050537109375,10.406347250938415,8.996304512023926,0.8714,0.869458580139008,0.9888290053738708,0.6247619047619047,0.7690504103165299,nan,0.8825985663082437,0.8811832131061622,0.9883183593946875
Guo,0.0001,True,0.06,0,3600,3,None,3600,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,22.21175241470337,85.80198669433594,7.324600350856781,7.020137310028076,0.8798,0.8788191071849875,0.9892324219859164,0.6972222222222222,0.8216039279869067,nan,0.8825886524822695,0.8814854077175462,0.9884155455148577
Guo,0.0001,True,0.06,1,3600,3,None,3600,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,22.48810338973999,85.76718139648438,7.330856204032898,7.058197021484375,0.8793,0.8782909400949047,0.9892306868881114,0.6905555555555556,0.8169569503779166,nan,0.8826595744680851,0.8815614599057673,0.9883506698021094
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,22.248859643936157,85.97372436523438,5.268238461017608,5.410854816436768,0.8833,0.882581801974227,0.9895103701469072,0.7433333333333333,0.8527724665391968,nan,0.8823333333333333,0.8813763465317181,0.9884584698313346
Guo,0.0001,True,0.04,1,2400,3,None,2400,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,22.714293003082275,86.05445098876953,4.079352557659149,4.122017860412598,0.886,0.8853547934882326,0.9896671566562502,0.7770833333333333,0.8745603751465416,nan,0.8815972222222223,0.8806906149195252,0.9883929666788672
Guo,0.0001,True,0.05,1,3000,3,None,3000,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,22.8173565864563,85.9169692993164,5.278557550907135,5.520445346832275,0.8834,0.8826760546493375,0.9894919067682734,0.742,0.851894374282434,nan,0.8821578947368421,0.8811837361921443,0.9882916148529837
Guo,0.0001,True,0.04,0,2400,3,None,2400,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,22.938739776611328,86.09355163574219,4.115679168701172,4.067956924438477,0.8854,0.8847276252362414,0.9896783382204042,0.7716666666666666,0.8711194731890876,nan,0.8817881944444445,0.8809004717749426,0.9885121119900642
Guo,0.0001,True,0.03,1,1800,3,None,1800,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,23.19788432121277,86.10830688476562,3.432954657077789,2.9880259037017822,0.8861,0.8853955270795788,0.9897828227233564,0.8022222222222222,0.8902589395807644,nan,0.8812714776632302,0.8804037720504715,0.9883713176374813
Guo,0.0001,True,0.02,0,1200,3,None,1200,1,targeted_random,0,SGD,1.0,False,512,200,281.0746576786041,23.146984100341797,86.17131805419922,3.131789755821228,1.8777971267700195,0.8868,0.8860906792083911,0.9898623629087553,0.8116666666666666,0.8960441582336707,nan,0.8809013605442176,0.8800340097725863,0.9884176919706729
