method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Guo,0.0001,True,0.3,0,3594,0,None,3594,1,targeted_informed,0,SGD,1.0,False,1024,1000,1,2,83.68602061271667,0.4390077590942383,35.11933135986328,31.43708610534668,0.9349798387096774,0.9370424597364567,0.9874875475227195,0.8311074012242626,0.0,nan,0.9704339532665713,0.97892231854496,0.9936354026718024
Guo,0.0001,True,0.375,0,4493,0,None,4493,1,targeted_informed,0,SGD,1.0,False,1024,1000,1,2,83.92992424964905,0.3913705348968506,34.6715087890625,39.82280731201172,0.9007056451612904,0.9072941176470589,0.9831805151767744,0.7476073892722012,0.0,nan,0.9752971024168781,0.9842940826895322,0.9944874434705233
Guo,0.0001,True,0.375,0,4493,0,None,4493,1,targeted_informed,0,SGD,1.0,False,1024,1000,10,1,83.66984391212463,0.39070701599121094,260.7813720703125,217.63079833984375,0.8644153225806451,0.8723303274798292,0.9482124341797629,0.7723124860894726,0.0,nan,0.9212177860862598,0.9493909761537143,0.9600238440607609
Guo,0.0001,True,0.375,0,4493,0,None,4493,1,targeted_informed,0,SGD,1.0,False,1024,1000,10,2,83.58398246765137,0.3954744338989258,251.35179138183594,210.48988342285156,0.8155241935483871,0.8348375451263538,0.9157617866509444,0.6216336523480971,0.0,nan,0.8999866470823875,0.9360648740930431,0.945926768307558
Guo,0.0001,True,0.3,0,3594,0,None,3594,1,targeted_informed,0,SGD,1.0,False,1024,1000,10,0,83.79387784004211,0.4271242618560791,231.74635314941406,214.11997985839844,0.8840725806451613,0.8894230769230769,0.9561942179844267,0.806900389538119,0.0,nan,0.9049833094897473,0.9320487680109131,0.957165079705338
Guo,0.0001,True,0.3,0,3594,0,None,3594,1,targeted_informed,0,SGD,1.0,False,1024,1000,10,1,83.68190240859985,0.4280877113342285,233.33224487304688,211.91336059570312,0.8891129032258065,0.8927875243664717,0.9607096387256795,0.8149693934335003,0.0,nan,0.9222699093943729,0.9442544459644323,0.9680575373718666
Guo,0.0001,True,0.375,0,4493,0,None,4493,1,targeted_informed,0,SGD,1.0,False,1024,1000,10,0,84.39062976837158,0.4084334373474121,259.1677551269531,219.63671875,0.8472782258064516,0.8595271210013907,0.936625531136276,0.7235699977743156,0.0,nan,0.9005207637868874,0.9363519863306279,0.9436412777294677
Guo,0.0001,True,0.2,0,2396,0,None,2396,1,targeted_informed,0,SGD,1.0,False,1024,1000,10,2,84.23789429664612,0.4843864440917969,197.29913330078125,201.91758728027344,0.9077620967741935,0.9090004972650423,0.9646756256734503,0.8468280467445742,0.0,nan,0.9161276862090548,0.9315628192032687,0.967643375873459
Guo,0.0001,True,0.3,0,3594,0,None,3594,1,targeted_informed,0,SGD,1.0,False,1024,1000,10,2,84.28178596496582,0.43815135955810547,224.86338806152344,205.10398864746094,0.8704637096774194,0.8773269689737471,0.9467064468253806,0.7451307735114079,0.0,nan,0.9076061039580353,0.9340032359703653,0.9596775448536838
Guo,0.0001,True,0.2,0,2396,0,None,2396,1,targeted_informed,0,SGD,1.0,False,1024,1000,10,1,84.85747838020325,0.4809291362762451,204.7107391357422,207.9785919189453,0.9143145161290323,0.9148296593186372,0.9709242279464086,0.8614357262103506,0.0,nan,0.9248904652618402,0.9385560675883257,0.9721059135419362
