method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Guo,0.0001,True,0.075,0,4500,3,None,4500,1,targeted_informed,0,SGD,1.0,False,512,200,10,1,1987.5603370666504,31.32862663269043,163.8067169189453,263.45164642333987,0.8499,0.8455407536395687,0.9849353408550069,0.4262222222222222,0.5976939856653163,nan,0.874936936936937,0.8735503586626154,0.9868585959122169
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,100,2,1975.8883848190308,31.768989086151123,1367.4033203125,2533.2615966796875,0.6058,0.6025994808547105,0.9051268260861425,0.45466666666666666,0.6251145737855178,nan,0.602280701754386,0.59698366429795,0.9008157677137627
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,10,0,1989.4618639945984,32.68495035171509,160.7898406982422,258.6470703125,0.8704,0.8692340006655747,0.9867969086782749,0.674,0.8052568697729989,nan,0.8723157894736842,0.871162989065107,0.9863935401883914
Guo,0.0001,True,0.01,0,600,3,None,600,1,targeted_informed,0,SGD,1.0,False,512,200,10,1,1989.9662463665009,33.49466562271118,156.4042510986328,258.14607391357424,0.8754,0.8745079944700903,0.9883491612065258,0.795,0.8857938718662954,nan,0.8695454545454545,0.8685197439064035,0.9866841781861861
Guo,0.0001,True,0.075,0,4500,3,None,4500,1,targeted_informed,0,SGD,1.0,False,512,200,100,0,1985.1106097698212,31.99433398246765,1415.645263671875,2560.12275390625,0.5801,0.57325175453239,0.8953771326202355,0.27044444444444443,0.42574776980934054,nan,0.593081081081081,0.5927993618882293,0.8935875285818282
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,100,0,1986.910056591034,32.395522594451904,1377.9322509765625,2558.116845703125,0.5918,0.5877520745350827,0.9020810064024168,0.431,0.6023759608665269,nan,0.5923684210526315,0.5901708837243335,0.8976531838983135
Guo,0.0001,True,0.01,0,600,3,None,600,1,targeted_informed,0,SGD,1.0,False,512,200,100,0,1988.0788233280182,33.5060248374939,1321.7362060546875,2556.96337890625,0.6078,0.6044268205262047,0.9081337772159064,0.6,0.7499999999999999,nan,0.5986700336700337,0.5956502085720415,0.9025748685210534
Guo,0.0001,True,0.05,0,3000,3,None,3000,1,targeted_informed,0,SGD,1.0,False,512,200,100,1,1983.5919349193573,32.06889629364014,1378.76416015625,2569.0778076171873,0.5651,0.5630647147623409,0.8885441272675806,0.2753333333333333,0.4317825405122843,nan,0.5657192982456141,0.5655501998330563,0.8854255527316738
Guo,0.0001,True,0.01,0,600,3,None,600,1,targeted_informed,0,SGD,1.0,False,512,200,100,2,1985.2323997020721,32.365806102752686,1311.7625732421875,2533.191650390625,0.6197,0.615478034556165,0.9107794475003018,0.6616666666666666,0.7963891675025075,nan,0.6076936026936027,0.6023218634021702,0.9057726436681625
Guo,0.0001,True,0.01,0,600,3,None,600,1,targeted_informed,0,SGD,1.0,False,512,200,100,1,1990.7608270645142,33.468552350997925,1322.420654296875,2568.1298828125,0.5812,0.580084578963521,0.8966877470991814,0.5083333333333333,0.6740331491712707,nan,0.5717676767676768,0.5709927936832275,0.8899981004711052
Guo,0.0001,True,0.075,0,4500,3,None,4500,1,targeted_informed,0,SGD,1.0,False,512,200,100,1,1991.2485172748566,31.50878620147705,1416.546630859375,2570.966845703125,0.5473,0.5400410813353544,0.8791350429681257,0.1428888888888889,0.25004860976084,nan,0.567981981981982,0.5692532902234234,0.8822416796205056
Guo,0.0001,True,0.075,0,4500,3,None,4500,1,targeted_informed,0,SGD,1.0,False,512,200,100,2,1988.636531829834,31.565791606903076,1404.7725830078125,2533.841455078125,0.5893,0.5835610608057609,0.8979320876849346,0.2871111111111111,0.44613259668508287,nan,0.603945945945946,0.5995470409631259,0.8960254674531412
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,0.01,0,1990.2060809135437,66.62570858001709,86.18879699707031,3.307106447219849,0.8869,0.8861581264854221,0.9898454816941505,0.825,0.9041095890410957,nan,0.8797979797979798,0.8788913625336765,0.9883039166669334
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,0.01,0,2040.9053399562836,59.634642362594604,85.46176147460938,14.54634656906128,0.8539,0.8480644032892385,0.9867387256483362,0.408,0.5795454545454546,nan,0.8835315315315315,0.8820632813422503,0.9888054753767989
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,0.01,0,2041.016120672226,60.78375720977783,86.01982116699219,7.2890533089637755,0.8781,0.8769565388840715,0.9887703644289181,0.6686666666666666,0.8014382740711146,nan,0.8820701754385964,0.8810846047124707,0.9884281435559776
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,0.01,1,1807.0990889072418,66.30280208587646,85.46194458007812,14.543632996082305,0.8539,0.8480644032892385,0.9867387338048085,0.4082222222222222,0.5797696070695912,nan,0.8835675675675676,0.8820989894064651,0.9888060268429504
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,0.01,1,1816.0744271278381,65.98492479324341,86.02021789550781,7.283036887645721,0.8781,0.8769565388840715,0.9887706729787944,0.6686666666666666,0.8014382740711146,nan,0.8820701754385964,0.8810847178949023,0.9884285209971722
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,0.01,1,1819.103996038437,66.41935682296753,86.18904876708984,3.298752462863922,0.8871,0.8863545620304305,0.9898462213505879,0.825,0.9041095890410957,nan,0.8797979797979798,0.8788907593204603,0.988304248981556
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,0.1,1,1811.7130966186523,65.62706279754639,86.02742767333984,8.135574984550477,0.878,0.8768498662016784,0.988770751498629,0.6673333333333333,0.8004798080767693,nan,0.8820350877192983,0.8810515741779157,0.9884289301128643
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,0.01,2,1818.4073107242584,66.51214456558228,86.01995086669922,7.289632284641266,0.8781,0.8769565388840715,0.9887705423165872,0.6686666666666666,0.8014382740711146,nan,0.8820701754385964,0.8810846067679655,0.988428425961162
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,0.01,2,1820.330106496811,64.90272045135498,85.46172332763672,14.54506299495697,0.8539,0.8480644032892385,0.9867395122032911,0.408,0.5795454545454546,nan,0.8835315315315315,0.8820632813422503,0.988805722465836
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,0.01,2,1820.7383794784546,67.39209294319153,86.18890380859375,3.30752010345459,0.8871,0.8863545620304305,0.9898457323214659,0.825,0.9041095890410957,nan,0.8798148148148148,0.8789082968449025,0.9883041083141855
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,0.1,0,1819.8152077198029,64.57385468482971,85.46773529052734,15.30165433883667,0.8541,0.8482895258766279,0.986735734746625,0.4086666666666667,0.5802176999526739,nan,0.8834594594594595,0.8819943905627509,0.9888008581423493
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,0.1,1,1819.9483466148376,64.34403347969055,85.4698257446289,15.288939929008484,0.8539,0.8480639138907569,0.9867356076486077,0.40844444444444444,0.5799936888608394,nan,0.8835675675675676,0.8820970227570599,0.9888063511638097
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,0.1,1,1820.5550949573517,67.78369617462158,86.19517517089844,4.222540402412415,0.887,0.8862588246224231,0.9898469973365662,0.8233333333333334,0.9031078610603291,nan,0.8798989898989898,0.8789921145037937,0.9883043291366475
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,0.1,2,1819.1921243667603,66.9771614074707,86.19403076171875,4.267061710357666,0.8871,0.8863563036524431,0.9898449876148678,0.825,0.9041095890410957,nan,0.8799494949494949,0.8790459026033736,0.9883041322702031
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,0.1,2,1823.6360547542572,65.60929608345032,86.025634765625,8.15769157409668,0.8782,0.8770737843968432,0.9887705721573299,0.669,0.8016776512881966,nan,0.8820526315789474,0.8810614798197713,0.9884275252569118
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,0.1,2,1824.8042750358582,63.80589270591736,85.46790313720703,15.277462792396545,0.854,0.8481912502573378,0.9867415152917152,0.4086666666666667,0.5802176999526739,nan,0.8835315315315315,0.8820573611519539,0.9888046369939711
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,0.1,0,1831.0323207378387,65.43170046806335,86.02485656738281,8.169066500663757,0.8776,0.8764330313564925,0.9887653584948197,0.6686666666666666,0.8014382740711146,nan,0.8820526315789474,0.8810603562565176,0.9884248205767274
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,0.1,0,1830.184231042862,67.72311758995056,86.19347381591797,4.282016587257385,0.8869,0.8861611365765842,0.989842012451178,0.825,0.9041095890410957,nan,0.8798148148148148,0.878907136610542,0.9883015453638428
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,1,0,1821.4842767715454,63.3929386138916,86.54210662841797,34.42355155944824,0.8547,0.8491215264661036,0.9866883997650954,0.4122222222222222,0.5837922895357985,nan,0.8833333333333333,0.8818556736507508,0.9887382394268627
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,1,0,1826.064966917038,65.29357028007507,87.03117370605469,28.58220844268799,0.8778,0.8766947041515315,0.9887038357675013,0.6666666666666666,0.8,nan,0.8819298245614036,0.8809308599515122,0.9883771319419639
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,1,1,1822.9640588760376,66.70883703231812,87.13587188720703,25.996732711791992,0.8865,0.8857448291210185,0.9898316255372045,0.8183333333333334,0.9000916590284143,nan,0.8796801346801347,0.8787795449001654,0.9882915012379196
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,1,0,1832.857411623001,67.35163927078247,87.11695098876953,26.00861225128174,0.8864,0.8856453538169575,0.9897767344926434,0.8233333333333334,0.9031078610603291,nan,0.8796801346801347,0.8787547367055875,0.9882625912518849
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,1,1,1831.0479073524475,64.32507133483887,86.5640869140625,34.495403099060056,0.854,0.8481582427565855,0.986688788268205,0.408,0.5795454545454546,nan,0.8835135135135135,0.8820677408436741,0.9887931141982549
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,1,1,1833.0949850082397,65.28120756149292,87.05625915527344,28.58202381134033,0.8776,0.8765204377226344,0.9887437355755202,0.6643333333333333,0.7983176447025836,nan,0.8819473684210526,0.8809699089529487,0.9884169814729511
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,1,2,1820.457708120346,67.79201316833496,87.11224365234375,25.74396381378174,0.8873,0.8865686975140412,0.9898140705042909,0.83,0.9071038251366119,nan,0.8797138047138047,0.8788072470292466,0.9882901818810982
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,1,2,1897.821137189865,65.7207179069519,86.53179931640625,33.99710922241211,0.8552,0.8497692091176902,0.9867445430033058,0.4131111111111111,0.5846831262777166,nan,0.8832612612612613,0.8817622241034678,0.988779170194908
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,1,2,1899.4015955924988,66.7768976688385,87.02595520019531,28.180288887023927,0.8784,0.8773013341160937,0.9887505867772836,0.6693333333333333,0.8019169329073482,nan,0.8819473684210526,0.8809550373835185,0.9884048307286892
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,10,0,1745.733282327652,66.70205926895142,156.28770446777344,257.10074920654296,0.8776,0.8766314942653954,0.9879322013163243,0.8283333333333334,0.9061075660893345,nan,0.8701683501683501,0.8690440105885234,0.9865054070933554
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,10,0,1744.1069917678833,62.56053829193115,163.75323486328125,259.8892822265625,0.8475,0.8420407269755644,0.9844317290809175,0.42933333333333334,0.6007462686567164,nan,0.8738558558558559,0.8720939896676045,0.9864596814901676
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,10,0,1743.9050319194794,65.27374219894409,160.8483123779297,257.7946014404297,0.8699,0.8687173258204224,0.986685189215836,0.6613333333333333,0.7961476725521669,nan,0.8724385964912281,0.8712775728749801,0.9863871084621734
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,10,1,1740.180786371231,64.72961258888245,161.00376892089844,258.74218597412107,0.8668,0.8655350365037677,0.9869160173899667,0.6316666666666667,0.7742594484167518,nan,0.8718771929824561,0.8708074926486968,0.9866580768203486
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,10,1,1742.4507176876068,63.386505365371704,163.8993682861328,260.8053604125977,0.8451,0.8394259694656746,0.9842811201723677,0.3811111111111111,0.5518905872888173,nan,0.8747927927927928,0.8733459298143726,0.9868687590186831
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,10,2,1749.9641451835632,64.8875207901001,160.15086364746094,254.86449584960937,0.8751,0.8739136410924535,0.9872673706984681,0.6763333333333333,0.8069198647842514,nan,0.8727719298245614,0.8715567889835294,0.9867859834710767
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,10,1,1754.0832569599152,66.51065754890442,156.41061401367188,258.1268508911133,0.8754,0.8745079944700903,0.9883476338425032,0.795,0.8857938718662954,nan,0.8695286195286195,0.8685028433657276,0.9866837786810843
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,10,2,1751.0803349018097,66.13722681999207,155.63632202148438,254.5584976196289,0.8823,0.8813999534230641,0.9884242075889432,0.8283333333333334,0.9061075660893345,nan,0.8709259259259259,0.869796310698264,0.9868966338759602
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,10,2,1749.8966090679169,63.61872601509094,162.9998016357422,256.3820281982422,0.8527,0.8477573272434172,0.9851426186790448,0.43622222222222223,0.60745783691784,nan,0.8735495495495496,0.8717453378689441,0.9870113271766133
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,100,0,1748.4570469856262,64.14507174491882,1378.0377197265625,2557.571875,0.5913,0.5871131028636676,0.901926412380346,0.415,0.5865724381625441,nan,0.5927368421052631,0.5903500850421808,0.8977906701598242
Guo,0.0001,True,0.01,0,300,3,None,600,2,targeted_informed,0,SGD,1.0,False,512,200,100,0,1754.2022943496704,65.59338235855103,1321.7431640625,2556.9319580078127,0.6078,0.6044268205262047,0.9081417014771963,0.5983333333333334,0.7486965589155371,nan,0.5987542087542087,0.595730228204627,0.9025865765079599
Guo,0.0001,True,0.075,0,2250,3,None,4500,2,targeted_informed,0,SGD,1.0,False,512,200,100,1,1753.1820034980774,63.23422193527222,1416.813232421875,2569.7318359375,0.5459,0.5375029217669718,0.878499179721854,0.1228888888888889,0.21887987334256878,nan,0.5688288288288288,0.5696386703731541,0.882738042187943
Guo,0.0001,True,0.05,0,1500,3,None,3000,2,targeted_informed,0,SGD,1.0,False,512,200,100,1,1752.794906616211,64.03378367424011,1378.900146484375,2568.609814453125,0.5642,0.561914763031302,0.8884815555255177,0.261,0.41395717684377475,nan,0.5661403508771929,0.5658352954317668,0.8856662589580943
