method,lam,l2_norm,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,perturb_time,norm,grad_residual,model_diff,test_accuracy,test_f1_score,test_roc_score
baseline,0.0001,True,0,Adam,0.01,False,512,20,0,2,53.48392343521118,86.3328628540039,43.474193000793456,0.0,0.8864,0.8855690980533647,0.9899369578741002
Guo,0.0001,True,0,Adam,0.01,False,512,20,0,2,55.20440411567688,86.3328628540039,43.474193000793456,0.0,0.8864,0.8855690980533647,0.9899369578741002
Golatkar,0.0001,True,0,Adam,0.01,False,512,20,0,2,22.562368869781494,86.3328628540039,43.474193000793456,0.0,0.8864,0.8855690980533647,0.9899369578741002
baseline,0.0001,True,0,Adam,0.01,False,512,20,0,3,55.09168839454651,86.3328628540039,43.474193000793456,0.0,0.8864,0.8855690980533647,0.9899369578741002
Guo,0.0001,True,0,Adam,0.01,False,512,20,0,3,55.6808443069458,86.3328628540039,43.474193000793456,0.0,0.8864,0.8855690980533647,0.9899369578741002
Golatkar,0.0001,True,0,Adam,0.01,False,512,20,0,3,21.225508213043213,86.3328628540039,43.474193000793456,0.0,0.8864,0.8855690980533647,0.9899369578741002
baseline,0.0001,True,0,Adam,0.01,False,512,20,0,4,52.83318567276001,86.3328628540039,43.474193000793456,0.0,0.8864,0.8855690980533647,0.9899369578741002
Guo,0.0001,True,0,Adam,0.01,False,512,20,0,4,61.32262706756592,86.3328628540039,43.474193000793456,0.0,0.8864,0.8855690980533647,0.9899369578741002
Golatkar,0.0001,True,0,Adam,0.01,False,512,20,0,4,20.572630643844604,86.3328628540039,43.474193000793456,0.0,0.8864,0.8855690980533647,0.9899369578741002
