method,lam,l2_norm,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,perturb_time,norm,grad_residual,model_diff,test_accuracy,test_f1_score,test_roc_score
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,3,4.450179576873779,31.055896759033203,4.814080238342285,2.6407454013824463,0.969758064516129,0.9692307692307691,0.992563075609409
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,0,82.55046510696411,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,0,82.60491013526917,30.742048263549805,3.5488855838775635,1.6046078205108643,0.9682459677419355,0.9677088672475653,0.9924787037225283
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,0,4.644822120666504,30.967344284057617,6.675313472747803,2.6834304332733154,0.9682459677419355,0.9676757311441764,0.9924858194238315
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,1,1,82.56810712814331,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,1,1,82.60490846633911,34.92744445800781,20.802026748657227,15.942239761352539,0.9672379032258065,0.9666153055983564,0.9924858194238315
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,1,1,4.651554584503174,40.094696044921875,76.00794982910156,26.649526596069336,0.9657258064516129,0.9653414882772682,0.9917213897981174
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0,4,85.59636616706848,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0,4,84.08154845237732,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0,4,0.4315192699432373,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,3,82.5657365322113,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
