method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,376.0665080547333,376.0665080547333,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
baseline_Golatkar,0.0001,True,0.05,0,750,3,None,3000,4,targeted_informed,0,SGD,1.0,False,512,200,1,2,630.4734418392181,630.4734418392181,102.98323059082031,130.63635025024413,0.8774,0.8762499106530358,0.9887441902516766,0.6586666666666666,0.7942122186495177,nan,0.8824736842105263,0.8814995350680392,0.9884864822005058
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,588.1686308383942,588.1686308383942,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
baseline_Golatkar,0.0001,True,0.05,0,750,3,None,3000,4,targeted_informed,0,SGD,1.0,False,512,200,0.1,2,938.2742764949799,938.2742764949799,86.67656707763672,13.038404083251953,0.8779,0.8767161806985087,0.988709886718107,0.6516666666666666,0.7891019172552977,nan,0.8823684210526316,0.8813805966446742,0.9885011546702309
baseline,0.0001,True,0.075,0,None,3,None,4500,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,546.3906486034393,546.3906486034393,85.75596618652344,2.8665399312973023,0.8466,0.8381079316956958,0.9854442772268595,0.3188888888888889,0.4835720303285594,nan,0.8830990990990991,0.8815489349344651,0.9887691116119021
baseline_Golatkar,0.0001,True,0.075,0,1125,3,None,4500,4,targeted_informed,0,SGD,1.0,False,512,200,1,0,879.8320527076721,879.8320527076721,103.2167739868164,156.21784362792968,0.8544,0.8483267390827235,0.9865517118340985,0.3953333333333333,0.5666507405637841,nan,0.8843243243243243,0.8828941839789759,0.9888787794944994
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,573.7045118808746,573.7045118808746,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
baseline_Golatkar,0.0001,True,0.05,0,750,3,None,3000,4,targeted_informed,0,SGD,1.0,False,512,200,1,0,919.5406427383423,919.5406427383423,103.38006591796875,156.7374237060547,0.8795,0.8783437119322869,0.9887890013774733,0.6666666666666666,0.8,nan,0.8825263157894737,0.8815574948883806,0.9884803147363046
baseline,0.0001,True,0.075,0,None,3,None,4500,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,366.1795144081116,366.1795144081116,85.75596618652344,2.8665399312973023,0.8466,0.8381079316956958,0.9854442772268595,0.3188888888888889,0.4835720303285594,nan,0.8830990990990991,0.8815489349344651,0.9887691116119021
baseline_Golatkar,0.0001,True,0.075,0,1125,3,None,4500,4,targeted_informed,0,SGD,1.0,False,512,200,1,2,727.9822478294373,727.9822478294373,102.84294128417969,130.05496978759766,0.8531,0.8468596800602989,0.9863060676434152,0.37644444444444447,0.5469809493057798,nan,0.8838918918918919,0.8824472456756632,0.9888685667306426
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,548.8849442005157,548.8849442005157,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
baseline_Golatkar,0.0001,True,0.05,0,750,3,None,3000,4,targeted_informed,0,SGD,1.0,False,512,200,1,1,916.1788711547852,916.1788711547852,103.16724395751953,145.568692779541,0.8775,0.8762819224850862,0.9886970870399304,0.6543333333333333,0.7910537981059842,nan,0.8818771929824561,0.8808596430996345,0.9884951232723991
baseline,0.0001,True,0.01,0,None,3,None,600,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,583.2736127376556,583.2736127376556,86.1781234741211,8.723573112487793,0.8871,0.8863691974104225,0.9898517753911161,0.82,0.901098901098901,nan,0.8801683501683502,0.8792778250745615,0.988308061469632
baseline_Golatkar,0.0001,True,0.01,0,150,3,None,600,4,targeted_informed,0,SGD,1.0,False,512,200,1,1,939.1059200763702,939.1059200763702,102.81165313720703,154.4273422241211,0.8861,0.8853290465965323,0.989872596577,0.8183333333333334,0.9000916590284143,nan,0.8797811447811448,0.8788327216863808,0.9883787808273345
baseline,0.0001,True,0.075,0,None,3,None,4500,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,564.13205909729,564.13205909729,85.75596618652344,2.8665399312973023,0.8466,0.8381079316956958,0.9854442772268595,0.3188888888888889,0.4835720303285594,nan,0.8830990990990991,0.8815489349344651,0.9887691116119021
