method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
baseline_Golatkar,0.0001,True,0.05,0,495000,0,None,495000,1,targeted_informed,0,SGD,1.0,False,512,20,1,0,354.32396030426025,354.32396030426025,10.341622352600098,5749.453125,0.5532054545454546,0.6828033534912838,0.5816409671030278,0.020785858585858585,0.0,nan,0.5827281233386497,0.7043975775383129,0.6161588486196398
baseline,0.0001,True,0.1,0,None,0,None,990000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,338.6994504928589,338.6994504928589,10.904176712036133,89218.28125,0.5360481818181818,0.6805321594926044,0.5423668964044275,0.0024626262626262626,0.0,nan,0.5961205387205387,0.7258332770813624,0.6316183174257411
baseline_Golatkar,0.0001,True,0.1,0,990000,0,None,990000,1,targeted_informed,0,SGD,1.0,False,512,20,1,0,346.55248522758484,346.55248522758484,10.843302726745605,5346.00048828125,0.5372109090909091,0.6781664131538386,0.5439842304750101,0.003396969696969697,0.0,nan,0.5971982042648709,0.7230509000357283,0.63192063500461
baseline,0.0001,True,0.05,0,None,0,None,495000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,356.1038248538971,356.1038248538971,10.355633735656738,121290.3359375,0.5487827272727273,0.6877917483609254,0.580529124114464,0.013581818181818181,0.0,nan,0.5785499202551834,0.710045057177715,0.6164025708264609
baseline_Golatkar,0.0001,True,0.05,0,495000,0,None,495000,1,targeted_informed,0,SGD,1.0,False,512,20,0.1,2,364.5358681678772,364.5358681678772,10.395281791687012,11685.2587890625,0.5533145454545455,0.6823071034350771,0.581238411235548,0.01945050505050505,0.0,nan,0.5831311004784689,0.7036429975758701,0.6168423101860991
baseline,0.0001,True,0.01,0,None,0,None,99000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,369.47004437446594,369.47004437446594,10.224991798400879,114678.90625,0.58143,0.654885696960339,0.6133981233676093,0.2924040404040404,0.0,nan,0.583455463728191,0.6637410112117547,0.6136172478442501
baseline_Golatkar,0.0001,True,0.01,0,99000,0,None,99000,1,targeted_informed,0,SGD,1.0,False,512,20,1,0,378.3000373840332,378.3000373840332,10.227802276611328,5969.83740234375,0.5771845454545455,0.6723111338136086,0.6126944659675578,0.21877777777777777,0.0,nan,0.5791518212427303,0.6806218775864042,0.6129099556206241
baseline,0.0001,True,0.05,0,None,0,None,495000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,345.75474524497986,345.75474524497986,10.355633735656738,121290.3359375,0.5487827272727273,0.6877917483609254,0.580529124114464,0.013581818181818181,0.0,nan,0.5785499202551834,0.710045057177715,0.6164025708264609
baseline_Golatkar,0.0001,True,0.05,0,495000,0,None,495000,1,targeted_informed,0,SGD,1.0,False,512,20,1,1,354.7467155456543,354.7467155456543,10.446029663085938,93118.5390625,0.5510063636363637,0.6890866547100671,0.5850361402009799,0.018505050505050503,0.0,nan,0.5803929824561403,0.7116548629697094,0.6186863277373844
baseline,0.0001,True,0.1,0,None,0,None,990000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,334.9186646938324,334.9186646938324,10.904176712036133,89218.28125,0.5360481818181818,0.6805321594926044,0.5423668964044275,0.0024626262626262626,0.0,nan,0.5961205387205387,0.7258332770813624,0.6316183174257411
