method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,training_time,removal_time,norm,grad_residual,model_diff,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Guo,0.0001,True,0.01,1,99000,-1,None,99000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,2.653640031814575,10.24117374420166,82520.9921875,0.005515285301953554,0.5833272727272727,0.6415668021133436,0.6142161093268879,0.5838181818181818,0.6557089377632195,0.6145093364746294,0.5830742781348842,0.6540002104979546,0.6141624949080209
Guo,0.0001,True,0.05,0,495000,-1,None,495000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,2.716947317123413,10.236746788024902,82527.1875,0.013883625157177448,0.5834381818181819,0.6409996458712663,0.6142745030792767,0.5841111111111111,0.6541798604053451,0.6161878744726161,0.5831242955874535,0.6535074199500859,0.6141213622406921
Guo,0.0001,True,0.01,2,99000,-1,None,99000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,2.9086050987243652,10.241835594177246,82519.3828125,0.005746628623455763,0.5833309090909091,0.6416657675787327,0.6142442257059112,0.582929292929293,0.6535957582469211,0.6151105533705581,0.5830802979287828,0.6541275931564117,0.6141854086958409
Guo,0.0001,True,0.01,0,99000,-1,None,99000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.1789920330047607,10.240630149841309,82522.71875,0.005380737129598856,0.5833118181818182,0.6415846198477844,0.6142304720564911,0.583939393939394,0.6549904513016384,0.6164552223304871,0.5830774410774411,0.6540572894399316,0.6141570659533953
Guo,0.0001,True,0.05,2,495000,-1,None,495000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,2.943357467651367,10.244104385375977,82526.4921875,0.013748384080827236,0.5833981818181818,0.6409752994340367,0.6142504553205126,0.5828888888888889,0.6529577673117716,0.6141870377923125,0.583164167995747,0.6535072752281992,0.6142008979570429
Guo,0.0001,True,0.1,2,990000,-1,None,990000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.0022082328796387,10.250168800354004,82528.2109375,0.028576722368597984,0.5834354545454545,0.6400104330911255,0.6142767103650002,0.5831020202020202,0.6519783224796762,0.6139677341686208,0.583283950617284,0.6527368853446425,0.6142568102718585
Guo,0.0001,True,0.05,1,495000,-1,None,495000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.249509334564209,10.242008209228516,82527.328125,0.011858764104545116,0.5833954545454545,0.6406365054308575,0.6141886551538193,0.5838363636363636,0.6540536818753557,0.6137095398959406,0.5831150451887294,0.6531546773437762,0.6141630763557789
Guo,0.0001,True,0.15,2,1485000,-1,None,1485000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.059962272644043,10.24591064453125,82527.1953125,0.03682020306587219,0.5833518181818181,0.6387068547576535,0.6142482265827667,0.5832888888888889,0.6511794654412792,0.6142549392698203,0.5833497326203209,0.6516885611064386,0.6141938846499712
Guo,0.0001,True,0.1,1,990000,-1,None,990000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.4546217918395996,10.244475364685059,82527.6640625,0.02601800113916397,0.5833954545454545,0.6395681093695067,0.6142514359725524,0.5843242424242424,0.6532617588548981,0.6145029361446195,0.5831849607182941,0.6522264752803018,0.6141739885220338
Guo,0.0001,True,0.1,0,990000,-1,None,990000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.4662888050079346,10.233644485473633,82527.3046875,0.027080059051513672,0.5833372727272728,0.6397359540890879,0.6143106122294327,0.5845838383838384,0.6535492371145136,0.6159647835871517,0.5831274971941639,0.6524311629483389,0.6140686344468657
Guo,0.0001,True,0.15,0,1485000,-1,None,1485000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.4397354125976562,10.230911254882812,82528.0,0.03364742919802666,0.5833109090909091,0.6385109450366412,0.614267217962793,0.5839508417508418,0.6518421009626519,0.6152404273085558,0.5832149732620321,0.6513412033700325,0.6140316846480695
Guo,0.0001,True,0.15,1,1485000,-1,None,1485000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.9623420238494873,10.243639945983887,82527.109375,0.03378213569521904,0.5834281818181818,0.6383402906196207,0.6142092409456357,0.5840639730639731,0.6519454012997705,0.6142813261813622,0.5832610814022579,0.6511377032252417,0.6141466221144779
Guo,0.0001,True,0.2,2,1980000,-1,None,1980000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.786120653152466,10.249958992004395,82526.5625,0.04698770493268967,0.583369090909091,0.6373751408423958,0.6142959540401873,0.5834090909090909,0.6500970573962148,0.6142023911855741,0.5835476010101011,0.650583841103774,0.6142656196447308
Guo,0.0001,True,0.2,0,1980000,-1,None,1980000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.479098320007324,10.231840133666992,82524.1015625,0.04509303718805313,0.5833409090909091,0.6370505052744779,0.6142991392259469,0.5840959595959596,0.6506855300185032,0.6150119541652467,0.5833473484848485,0.6500906560777002,0.6140530709452676
Guo,0.0001,True,0.25,1,2475000,-1,None,2475000,1,uniform_random,0,SGD,1.0,False,512,20,129.3046431541443,3.408233642578125,10.241079330444336,82527.171875,0.05517839267849922,0.5831636363636363,0.6348647903968453,0.6140678945244546,0.5837494949494949,0.6485426161949729,0.6138637141339289,0.5834576430976431,0.6482651953556581,0.6140805864105028
