method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_stepstraining_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
baseline,0.0001,True,0.4,0,None,0,0.5,209164,None,0,SGD,1.0,False,512,None,100.75688529014587,18.160400390625,113.05316925048828,0.6118894358197653,0.7117105599590896,0.8103612605821895,0.2557084393107801,0.0,nan,0.8473287308842185,0.912798741680381,0.8086001723607833,100.75688529014587,200
Golatkar,0.0001,True,0.4,0,104582,0,0.5,209164,2,0,SGD,1.0,False,512,None,0.36847853660583496,16.47545051574707,3265.052001953125,0.602836391174142,0.7071350610452574,0.8134329635669967,0.2377942666998145,0.0,nan,0.8446418440394459,0.911469240451381,0.8114681100979615,102.48549056053162,200
Golatkar,0.0001,True,0.4,0,52291,0,0.5,209164,4,0,SGD,1.0,False,512,None,0.6371793746948242,17.539377212524414,1738.00732421875,0.6107018691267082,0.7110980547430804,0.8118940801485572,0.25329884683788795,0.0,nan,0.8469143829722132,0.9125900851714347,0.8100102668200957,102.89576125144958,200
Guo,0.0001,True,0.4,0,26145,0,0.5,209164,8,0,SGD,1.0,False,512,None,1.0473995208740234,17.439754486083984,899.1658935546875,0.6031806134040136,0.707359175488031,0.8117155963626894,0.23837276013080644,0.0,nan,0.8446705296641233,0.9114892844169996,0.8099591356934678,116.7795262336731,200
Golatkar,0.0001,True,0.4,0,209164,0,0.5,209164,1,0,SGD,1.0,False,512,None,0.20961332321166992,14.32771110534668,3747.24755859375,0.5720629238236206,0.6930597733501221,0.81517373668306,0.17311296398997916,0.0,nan,0.8380314011971467,0.9086598519993745,0.8131842326048903,141.51717114448547,200
Guo,0.0001,True,0.4,0,104582,0,0.5,209164,2,0,SGD,1.0,False,512,None,0.29805493354797363,15.624162673950195,1503.995361328125,0.5872259130494647,0.6994423209474278,0.8140343922909299,0.20677554454877511,0.0,nan,0.839768475135938,0.909064927265689,0.812146044728874,143.34667658805847,200
Guo,0.0001,True,0.4,0,209164,0,0.5,209164,1,0,SGD,1.0,False,512,None,0.20021581649780273,13.970270156860352,2238.347900390625,0.5635090014113111,0.6894431994905895,0.8150017417939347,0.15512707731732037,0.0,nan,0.8373174478718454,0.9085612836998991,0.8130998493667776,143.75613284111023,200
Guo,0.0001,True,0.4,0,52291,0,0.5,209164,4,0,SGD,1.0,False,512,None,0.4678797721862793,16.75932502746582,573.6156005859375,0.5986368799697085,0.7050490741677627,0.8127796373037509,0.2301256430360865,0.0,nan,0.8433860511369069,0.9108404265549896,0.8109570808297077,145.18246507644653,200
Golatkar,0.0001,True,0.4,0,26145,0,0.5,209164,8,0,SGD,1.0,False,512,None,1.1096186637878418,18.15009307861328,41.027809143066406,0.6124057691645727,0.7119762623420474,0.8103978618486496,0.2567172171119313,0.0,nan,0.8474912827573897,0.9128784223472883,0.8086257132676206,156.0498616695404,200
baseline,0.0001,True,0.4,1,None,0,0.5,209164,None,0,SGD,1.0,False,512,None,97.48615574836731,18.309118270874023,130.1397247314453,0.6108911913531376,0.7111389364474995,0.8108998573889172,0.2539729590178042,0.0,nan,0.8467199581827338,0.912477637582329,0.8097910086841329,97.48615574836731,200
