method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_stepstraining_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
baseline,0.0001,True,0.4,0,None,0,0.5,209164,None,0,SGD,1.0,False,512,None,98.15189838409424,21.10485076904297,702.0791625976562,0.7443633609858524,0.7503655523622245,0.8183230052813667,0.7429194316421563,0.7485103875330894,0.8180200934066463,0.7406851402089588,0.7467983729665971,0.8159610177822375,98.15189838409424,200
Golatkar,0.0001,True,0.4,0,52291,0,0.5,209164,4,0,SGD,1.0,False,512,None,0.6374380588531494,21.10439682006836,0.06685024499893188,0.7448452721076727,0.7526404485008259,0.8186994875609284,0.7429481172668336,0.7503273801231506,0.8184044302050323,0.7409018760398539,0.7487629920602787,0.8163578552414354,102.52706336975098,200
Golatkar,0.0001,True,0.4,0,209164,0,0.5,209164,1,0,SGD,1.0,False,512,None,0.21864557266235352,21.100534439086914,2.4785752296447754,0.7448280609961792,0.7526278906797477,0.8187018226389723,0.7429576791417261,0.7503297111544533,0.8184065707253683,0.7409050633314848,0.7487653061855224,0.8163602079077424,105.55437517166138,200
Golatkar,0.0001,True,0.4,0,104582,0,0.5,209164,2,0,SGD,1.0,False,512,None,0.35959815979003906,21.1043643951416,0.18530800938606262,0.7448452721076727,0.7526404485008259,0.818699741283549,0.7429481172668336,0.7503250612972733,0.8184046702668077,0.7409018760398539,0.7487629920602787,0.8163581462040723,105.66017866134644,200
Golatkar,0.0001,True,0.4,0,26145,0,0.5,209164,8,0,SGD,1.0,False,512,None,1.2554564476013184,21.142824172973633,38.850711822509766,0.7448796943306599,0.7526655654002101,0.8187960438383366,0.7431297928897899,0.7504528522726217,0.8184973324196445,0.7409943074971473,0.7488161327415027,0.8164436797861956,139.91190218925476,200
Guo,0.0001,True,0.4,0,104582,0,0.5,209164,2,0,SGD,1.0,False,512,None,0.28746700286865234,21.095888137817383,2452.03369140625,0.7421603387146742,0.7554162381022351,0.8188826806283348,0.7411552657245033,0.7540845108806737,0.8186275532161698,0.7390755579353999,0.752557127312296,0.8165997620290351,144.74783515930176,200
Guo,0.0001,True,0.4,0,26145,0,0.5,209164,8,0,SGD,1.0,False,512,None,0.9549357891082764,21.09646987915039,2451.6416015625,0.7421603387146742,0.7554162381022351,0.818882389558693,0.7411600466619495,0.7540879360465117,0.8186272700182942,0.7390723706437692,0.752554852633138,0.8165994827561353,146.2023708820343,200
Guo,0.0001,True,0.4,0,52291,0,0.5,209164,4,0,SGD,1.0,False,512,None,0.4578547477722168,21.0961971282959,2451.68017578125,0.7421603387146742,0.7554162381022351,0.818882492114799,0.7411600466619495,0.7540879360465117,0.8186273409206858,0.7390691833521383,0.7525510820940636,0.816599564950234,151.89989233016968,200
Guo,0.0001,True,0.4,0,209164,0,0.5,209164,1,0,SGD,1.0,False,512,None,0.1839303970336914,21.09514045715332,2452.271728515625,0.7421603387146742,0.7554162381022351,0.8188829912607022,0.7411600466619495,0.7540879360465117,0.8186278806479894,0.7390787452270308,0.752560897833098,0.8166001437853511,159.2330620288849,200
baseline,0.0001,True,0.4,1,None,0,0.5,209164,None,0,SGD,1.0,False,512,None,97.44744443893433,21.146390914916992,523.6566162109375,0.7437093387490964,0.7529653776605452,0.8187675373905335,0.7407584479164675,0.7495242142606382,0.8168349494369662,0.7417911304048498,0.7510647320193957,0.8175294871053516,97.44744443893433,200
Guo,0.0001,True,0.4,1,209164,0,0.5,209164,1,0,SGD,1.0,False,512,None,0.2034602165222168,21.139572143554688,2450.808837890625,0.7417644831503218,0.7551886176739329,0.8188995081290593,0.7389082251247825,0.7520780842129157,0.8169823721516151,0.7401815481312909,0.7538373732828829,0.817685221918332,102.85498905181885,200
Guo,0.0001,True,0.4,1,52291,0,0.5,209164,4,0,SGD,1.0,False,512,None,0.5406196117401123,21.141372680664062,2451.164306640625,0.7417472720388283,0.7551762959095434,0.8188981968336462,0.7389130060622286,0.7520837494779277,0.8169808002287291,0.7401783608396602,0.7538336101464593,0.817683834675514,102.97683238983154,200
Guo,0.0001,True,0.4,1,104582,0,0.5,209164,2,0,SGD,1.0,False,512,None,0.3187549114227295,21.140687942504883,2451.07373046875,0.7417472720388283,0.7551762959095434,0.8188987273984719,0.7389082251247825,0.7520780842129157,0.8169814517349521,0.7401783608396602,0.7538336101464593,0.8176844237571859,105.73374557495117,200
Golatkar,0.0001,True,0.4,1,209164,0,0.5,209164,1,0,SGD,1.0,False,512,None,0.21840310096740723,21.144084930419922,1.131340503692627,0.7443977832088396,0.7524131837353917,0.8187342860926,0.7412078560364116,0.7487490832799548,0.8167725432749238,0.7420110535273756,0.7500563541200265,0.8174534521071493,139.06449365615845,200
Golatkar,0.0001,True,0.4,1,26145,0,0.5,209164,8,0,SGD,1.0,False,512,None,1.2447240352630615,21.172788619995117,44.240230560302734,0.7445182609892946,0.7525092533929107,0.8188274354917351,0.7413799697844753,0.7488718872444337,0.8168708105518754,0.7422373512331631,0.7502300902447913,0.8175499586793907,145.93473863601685,200
Guo,0.0001,True,0.4,1,26145,0,0.5,209164,8,0,SGD,1.0,False,512,None,1.0220894813537598,21.14167022705078,2451.089111328125,0.7417472720388283,0.7551762959095434,0.8188979632665607,0.7389082251247825,0.7520803352142984,0.8169805417489765,0.7401783608396602,0.7538336101464593,0.8176836393991477,146.98110485076904,200
