method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,training_time,removal_time,norm,grad_residual,model_diff,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Guo,0.0001,True,0.15,0,19609,0,None,78436,4,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,1.8890628814697266,20.018985748291016,1807.85302734375,6.652710437774658,0.6811813706929194,0.7228937290569651,0.7671855507670746,0.2815798867866796,0.0,nan,0.7519179974531693,0.7976013039743317,0.8361615506640068
Golatkar,0.0001,True,0.1,0,26145,0,None,52291,2,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,1.9000470638275146,20.520599365234375,76.79051208496094,4.514416217803955,0.7048466489965922,0.7339961842125673,0.7932888452059159,0.4101853091354153,0.0,nan,0.7364173567153047,0.7740882725211484,0.8231682097998682
Golatkar,0.0001,True,0.05,0,13072,0,None,26145,2,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,1.9272830486297607,21.056901931762695,31.573453903198242,2.470801591873169,0.7278923272864961,0.7446210505911999,0.8110272048033343,0.5292790208452859,0.0,nan,0.7372016949664328,0.7602621618991128,0.8190333225796127
Guo,0.0001,True,0.05,0,6536,0,None,26145,4,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,2.4062769412994385,21.006853103637695,1203.8367919921875,2.448333501815796,0.7289938384220853,0.7441837795684949,0.8110939243676106,0.5350927519602219,0.0,nan,0.7382504806095438,0.7598052255127977,0.8190104422143022
Guo,0.0001,True,0.1,0,13072,0,None,52291,4,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,2.3467392921447754,20.355722427368164,1370.593505859375,4.434818744659424,0.706739871260886,0.7338862078120851,0.7941542159997106,0.4197280602780593,0.0,nan,0.7378792611433027,0.7740474877782072,0.8233416367675661
Golatkar,0.0001,True,0.15,0,19609,0,None,78436,4,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,2.237344264984131,20.294092178344727,346.8988342285156,6.834324359893799,0.6784792261884273,0.7220709663021647,0.76517531829977,0.2702203070018869,0.0,nan,0.7507300764499161,0.7974974594424663,0.8357805388804818
Golatkar,0.0001,True,0.1,0,13072,0,None,52291,4,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,2.74869966506958,20.511320114135742,40.801456451416016,4.522141456604004,0.7047950156621114,0.7338794761993422,0.793240822271857,0.4102618041345547,0.0,nan,0.7364046075487815,0.7740287844481645,0.8231234539687668
Golatkar,0.0001,True,0.05,0,6536,0,None,26145,4,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,2.9451565742492676,21.05595588684082,17.905902862548828,2.4812209606170654,0.7277374272830539,0.7444963093372959,0.8109829444334655,0.5287817938420348,0.0,nan,0.7371674735538937,0.7602260999232376,0.8190273631916037
Guo,0.0001,True,0.15,0,9804,0,None,78436,8,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,3.3730366230010986,20.18912124633789,1519.5692138671875,6.74187707901001,0.680785515128567,0.7225455143835925,0.7661825455293386,0.27954000713957877,0.0,nan,0.7517200106192938,0.7973847328917024,0.835935643950336
Guo,0.0001,True,0.1,0,6536,0,None,52291,8,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,3.354207754135132,20.42425537109375,1272.987060546875,4.455249786376953,0.706412860142508,0.733635227982511,0.7938861029196644,0.41890573903731043,0.0,nan,0.7377475197558959,0.7739330963148573,0.823246010734195
Guo,0.0001,True,0.05,0,3268,0,None,26145,8,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,3.3714184761047363,21.026660919189453,1183.7950439453125,2.452881097793579,0.728924993976111,0.7441354214048995,0.8110496088664247,0.5349015108051253,0.0,nan,0.7382082070999366,0.759773977068906,0.8189884639509686
Golatkar,0.0001,True,0.15,0,9804,0,None,78436,8,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,3.7140748500823975,20.428415298461914,31.430356979370117,6.963149547576904,0.6773260817183574,0.7213436385255649,0.763714198493324,0.26541384058340556,0.0,nan,0.7503251033806252,0.7972522152187814,0.835552846001989
Golatkar,0.0001,True,0.05,0,3268,0,None,26145,8,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,3.8560705184936523,21.04740333557129,10.244595527648926,2.4753332138061523,0.7277718495060411,0.7445286127307673,0.8110051528693016,0.5288582903040734,0.0,nan,0.7371493563354906,0.7601985627524045,0.8190249290653226
Golatkar,0.0001,True,0.1,0,6536,0,None,52291,8,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,3.804647207260132,20.511457443237305,13.573607444763184,4.531314373016357,0.7050015490000344,0.7340326485010242,0.7931601082451837,0.4103000516341244,0.0,nan,0.7364556042148744,0.7740222827522751,0.8231022859509443
baseline,0.0001,True,0.15,0,None,0,None,78436,None,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,63.88038444519043,20.422595977783203,2039.60302734375,6.953880310058594,0.681198581804413,0.7218225779806869,0.7640042473166699,0.2770029068284971,0.0,nan,0.7519674941616382,0.7966037902940135,0.8355573603246212
baseline,0.0001,True,0.1,0,None,0,None,52291,None,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,69.70752453804016,20.510961532592773,1649.32080078125,4.5178070068359375,0.7030222711782727,0.7343627322690395,0.7931235016434349,0.40309039796523305,0.0,nan,0.7352486831173412,0.7748107262077105,0.8231842722129618
baseline,0.0001,True,0.05,0,None,0,None,26145,None,targeted_informed,0,SGD,1.0,False,512,200,75.10152292251587,75.11751317977905,21.051847457885742,194.8365020751953,2.4673218727111816,0.7278751161750026,0.7443860641823621,0.8110306342083824,0.5318799005545993,0.0,nan,0.7371533823840246,0.7600823899706196,0.8188820405647422
