lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,training_time,removal_time,norm,grad_residual,model_diff_orig,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
0.0001,True,0.915,0,None,-1,None,478462,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,12.72040343284607,20.640085220336914,134.97120666503906,1.3637105226516724,0.7414202609204502,0.7514475730403998,0.8165347777359017,0.7395968749869373,0.7492710138190423,0.8149446472489648,0.7415856731461483,0.7522326243582552,0.8161853795869097
0.0001,True,0.915,1,None,-1,None,478462,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,12.796590805053711,20.721233367919922,106.33662414550781,1.4362192153930664,0.7432790609617569,0.7529563748385173,0.8167414893489378,0.74056455894094,0.75025451384837,0.8151669934477461,0.7418556515478761,0.7514082676141781,0.8170851824874563
0.0001,True,0.91,1,None,-1,None,475848,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,13.512720346450806,20.8770751953125,68.70445251464844,1.2955543994903564,0.7446215276582562,0.7516735841478109,0.8171928707832428,0.7412577125468637,0.7482353037404199,0.815508100193131,0.7435085631719859,0.750170747356003,0.8182345073491298
0.0001,True,0.91,0,None,-1,None,475848,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,14.003466367721558,20.714811325073242,23.13431167602539,1.2740788459777832,0.7437437609720836,0.7510159032759746,0.8167943976290641,0.7407092180696356,0.7477753542159414,0.8152380933466458,0.7421911520972334,0.7496543897658104,0.8165683011621938
0.0001,True,0.905,0,None,-1,None,473233,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,14.174335479736328,20.73749351501465,720.4767456054688,1.2987295389175415,0.7436232831916285,0.7392156862745098,0.8162154577400313,0.7407788552362156,0.7359609813214865,0.8145593899381853,0.7430802987297944,0.7385649030090743,0.8160673876350032
0.0001,True,0.905,1,None,-1,None,473233,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,14.274953842163086,20.90357780456543,140.8024444580078,1.2293264865875244,0.7427971498399366,0.7528446679015613,0.8171776521684819,0.7404449816475183,0.7503911886037106,0.8155138359365328,0.7422952271675021,0.7520529903935544,0.8180101566897613
0.0001,True,0.9,1,None,-1,None,470619,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,14.905487298965454,20.98188018798828,67.44385528564453,1.186979055404663,0.7452067054490379,0.7519603243750419,0.817415984259523,0.7413852819371933,0.7480577871711486,0.8157418651441095,0.7433210303876384,0.7498042724527457,0.8181552537624432
0.0001,True,0.9,0,None,-1,None,470619,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,15.029757022857666,20.744831085205078,110.32903289794922,1.1919187307357788,0.7416956387043475,0.7511193658585121,0.8168370295502436,0.7396365212624225,0.7488202760820457,0.8152865493564582,0.7405672104186188,0.7501473405039046,0.8162245754033202
0.0001,True,0.85,1,None,-1,None,444473,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,22.98631501197815,21.219993591308594,346.8895568847656,0.8133181929588318,0.7432102165157826,0.7537953795379538,0.8177146092631331,0.7404296773932275,0.7510239843240839,0.8159665507610223,0.742124252584877,0.7524992352401347,0.8181659326950489
0.0001,True,0.85,0,None,-1,None,444473,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,23.03805422782898,20.971811294555664,395.849365234375,0.8607531785964966,0.7415579498123989,0.7529206568598413,0.8174640676601874,0.7390887635469421,0.750158348521865,0.8159384269261487,0.7397529227277942,0.7518025411879141,0.8165956235535639
0.0001,True,0.92,0,None,-1,None,481077,None,uniform_random,0,SGD,1.0,False,512,200,107.13003087043762,11.723087072372437,20.566211700439453,115.0540542602539,1.530322790145874,0.7418505387077897,0.7518816893020793,0.8164426402631999,0.7398358266971815,0.7495913520694492,0.8148185288240499,0.7414959481748858,0.7522565864833907,0.8161537752251857
