lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,training_time,removal_time,norm,grad_residual,model_diff_orig,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
0.0001,True,0.5,0,None,-1,None,200000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,195.83187580108643,38.923397064208984,944.8304443359375,2.481046199798584,0.87758,0.8779534624050406,0.9450730047091338,0.878915,0.8794640412919154,0.9457010930215414,0.879875,0.880675073631302,0.94667786540201
0.0001,True,0.5,1,None,-1,None,200000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,196.65458130836487,38.963191986083984,2396.813232421875,2.497898817062378,0.87692,0.8785810117591349,0.9450374410803273,0.876895,0.8790140685886695,0.9451571469236657,0.879015,0.8808328941989945,0.9470245358896437
0.0001,True,0.45,1,None,-1,None,180000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,215.3058717250824,39.046234130859375,910.47705078125,2.2510454654693604,0.87787,0.8782243670917629,0.9452408626450988,0.8781444444444444,0.8788243743439589,0.9454568578025369,0.8802227272727273,0.8807954509470408,0.9469879170455822
0.0001,True,0.45,0,None,-1,None,180000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,215.51335263252258,39.00636672973633,1792.75,2.227979898452759,0.87697,0.8751408129091186,0.9452201758283425,0.8782055555555556,0.8764852698416277,0.9459927010339526,0.8793545454545455,0.8779610829103214,0.9466463606627948
0.0001,True,0.4,1,None,-1,None,160000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,234.15193128585815,39.074466705322266,1724.4630126953125,2.031120777130127,0.87755,0.8759283839786003,0.9453138783042414,0.87759375,0.8761908374265901,0.9457967980185704,0.8798416666666666,0.8785615025055796,0.9467908268339855
0.0001,True,0.4,0,None,-1,None,160000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,234.80927419662476,39.0790901184082,1251.9244384765625,1.9863609075546265,0.87772,0.8782144493356971,0.9453808585584954,0.87876875,0.8793411255357398,0.9459851989165127,0.8801333333333333,0.8810423679052575,0.946875108057076
0.0001,True,0.35,1,None,-1,None,140000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,251.25577235221863,39.123722076416016,76.51741027832031,1.8233256340026855,0.87823,0.8778623657208197,0.9454471596121992,0.8782214285714286,0.8782048992363249,0.9457226434584801,0.8806192307692308,0.8804735003831596,0.9469589827773004
0.0001,True,0.35,0,None,-1,None,140000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,253.80239415168762,39.12409210205078,1199.916259765625,1.7945986986160278,0.87764,0.8764938630490956,0.9454019157755518,0.8782785714285715,0.8772253402402035,0.9459098840417297,0.8799807692307692,0.8791670054869525,0.9469072857644139
0.0001,True,0.3,0,None,-1,None,120000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,275.94128251075745,39.14299774169922,1032.7259521484375,1.589861273765564,0.87786,0.8781232537718529,0.9455274990772742,0.8789916666666666,0.8792964431477186,0.9461031518694286,0.8800357142857143,0.8806062458679595,0.9468675195037911
0.0001,True,0.3,1,None,-1,None,120000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,275.85517954826355,39.14793395996094,176.8939971923828,1.628579020500183,0.87819,0.8778859359805916,0.9455065140602764,0.8781,0.8780430867738278,0.9458201723333389,0.8804607142857143,0.8804115976204513,0.9469079661095163
0.0001,True,0.25,1,None,-1,None,100000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,288.6586000919342,39.166263580322266,833.32568359375,1.4415373802185059,0.87797,0.8779785415020948,0.9455119398646713,0.87785,0.8783742071671098,0.9455191581670819,0.88038,0.8805305315302718,0.9469432275568865
0.0001,True,0.25,0,None,-1,None,100000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,295.2585837841034,39.17091751098633,1772.4359130859375,1.4046425819396973,0.87759,0.8762472830207754,0.9455673021095148,0.87798,0.8767922775556363,0.9457365220283172,0.8803266666666667,0.8792853011983377,0.9469971710068236
0.0001,True,0.2,0,None,-1,None,80000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,307.32187581062317,39.17290115356445,516.3860473632812,1.2468150854110718,0.87814,0.8775571721393834,0.945576087716631,0.8781,0.8773117278514456,0.945648544843662,0.8802,0.8800035057406503,0.9469150918303992
0.0001,True,0.2,1,None,-1,None,80000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,311.91630935668945,39.18186569213867,2060.73388671875,1.2491097450256348,0.87761,0.8760670345805276,0.9455782199183581,0.877325,0.8763138658533512,0.945266377141377,0.879975,0.8786446418866828,0.9470142832599838
0.0001,True,0.15,1,None,-1,None,60000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,332.4403145313263,39.18042755126953,2179.243896484375,1.0735021829605103,0.87841,0.8790353870489569,0.9455988343350559,0.8783833333333333,0.8797878123918882,0.9454629068497229,0.8798205882352941,0.8806165946468694,0.946923061355432
0.0001,True,0.15,0,None,-1,None,60000,None,uniform_random,0,SGD,1.0,False,512,60,99.75689935684204,335.17731738090515,39.17583084106445,3076.942138671875,1.033990740776062,0.87734,0.8753961804144657,0.9456719363942685,0.8775833333333334,0.8754894814463223,0.9456842535652905,0.8798411764705882,0.8783035054691036,0.9469195897659629
