strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.250791311264038,4.250786781311035,0,4.5299530029296875e-06,0.87826,0.888,0.888,0.014234713341347485,500,False,0.49399998784065247,0.49399998784065247,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.192145824432373,4.192141771316528,0,4.0531158447265625e-06,0.87818,0.877,0.866,0.009680046008689464,1000,False,0.45399999618530273,0.4740000069141388,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.194699287414551,4.194694757461548,0,4.5299530029296875e-06,0.87825,0.8826666666666667,0.894,0.013665402616925627,1500,False,0.49399998784065247,0.4806666672229767,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.189209461212158,4.189204931259155,0,4.5299530029296875e-06,0.87821,0.8815,0.876,0.011388094885611655,2000,False,0.47200000286102295,0.47850000858306885,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.2838873863220215,4.2838828563690186,0,4.5299530029296875e-06,0.87819,0.8796,0.876,0.0102494021182137,2500,False,0.47999998927116394,0.4787999987602234,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.301488399505615,4.301483631134033,0,4.76837158203125e-06,0.87812,0.881,0.884,0.006263773183081805,3000,False,0.5260000228881836,0.4866666793823242,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.3033037185668945,4.3032941818237305,0,9.5367431640625e-06,0.87819,0.8785714285714286,0.866,0.0102494021182137,3500,False,0.48399999737739563,0.4862857162952423,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.30400538444519,4.303999185562134,0,6.198883056640625e-06,0.87814,0.87925,0.884,0.0074025567292130235,4000,False,0.5099999904632568,0.4892500042915344,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.295984745025635,4.295979976654053,0,4.76837158203125e-06,0.87811,0.8804444444444445,0.896,0.005694371683027867,4500,False,0.5379999876022339,0.4946666657924652,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.292055130004883,4.2920496463775635,0,5.4836273193359375e-06,0.8781,0.883,0.9,0.005124963698175769,5000,False,0.49399998784065247,0.49459999799728394,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.291921615600586,4.291917324066162,0,4.291534423828125e-06,0.87816,0.8832727272727273,0.886,0.008541314337455627,5500,False,0.47200000286102295,0.4925454556941986,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.278828859329224,4.2788238525390625,0,5.0067901611328125e-06,0.87812,0.8816666666666667,0.862,0.006263773183081805,6000,False,0.5040000081062317,0.4934999942779541,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.275909423828125,4.2759058475494385,0,3.5762786865234375e-06,0.87808,0.8793846153846154,0.852,0.003986128273608671,6500,False,0.44200000166893005,0.4895384609699249,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.277804374694824,4.277799606323242,0,4.76837158203125e-06,0.87813,0.8791428571428571,0.876,0.006833168198435716,7000,False,0.45399999618530273,0.4869999885559082,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.276568651199341,4.276564359664917,0,4.291534423828125e-06,0.87814,0.8782666666666666,0.86,0.0074025567292130235,7500,False,0.5139999985694885,0.4887999892234802,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.279375791549683,4.279371500015259,0,4.291534423828125e-06,0.87808,0.8785,0.886,0.003986128273608671,8000,False,0.4779999852180481,0.4881249964237213,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.275656223297119,4.2756524085998535,0,3.814697265625e-06,0.878,0.8790588235294118,0.884,0.0005694728389903526,8500,False,0.48399999737739563,0.4878823459148407,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.258252859115601,4.258243083953857,0,9.775161743164062e-06,0.87812,0.8794444444444445,0.892,0.006263773183081805,9000,False,0.4860000014305115,0.4877777695655823,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.258708715438843,4.258704900741577,0,3.814697265625e-06,0.87809,0.8789473684210526,0.866,0.004555549228408406,9500,False,0.4740000069141388,0.4870526194572449,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.259158134460449,4.259154319763184,0,3.814697265625e-06,0.878,0.8779,0.864,0.0005694728389903526,10000,False,0.49799999594688416,0.4875999987125397,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.258588075637817,4.258584260940552,0,3.814697265625e-06,0.87816,0.8774285714285714,0.866,0.008541314337455627,10500,False,0.4779999852180481,0.4871428608894348,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.25659704208374,4.256592512130737,0,4.5299530029296875e-06,0.87808,0.8778181818181818,0.888,0.003986128273608671,11000,False,0.4880000054836273,0.48718181252479553,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.2546796798706055,4.254675626754761,0,4.0531158447265625e-06,0.87816,0.8779130434782608,0.876,0.008541314337455627,11500,False,0.5379999876022339,0.4893912971019745,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.242676019668579,4.242671012878418,0,5.0067901611328125e-06,0.87816,0.8771666666666667,0.862,0.008541314337455627,12000,False,0.5519999861717224,0.492000013589859,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.23906946182251,4.239060878753662,0,8.58306884765625e-06,0.87819,0.87648,0.854,0.0102494021182137,12500,False,0.45399999618530273,0.4904800057411194,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.236114978790283,4.236108779907227,0,6.198883056640625e-06,0.87816,0.8771538461538462,0.894,0.008541314337455627,13000,False,0.5260000228881836,0.49184614419937134,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.228857040405273,4.2288525104522705,0,4.5299530029296875e-06,0.87805,0.8777037037037037,0.892,0.002277826497957929,13500,False,0.48399999737739563,0.4915555417537689,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.219951391220093,4.219947099685669,0,4.291534423828125e-06,0.87809,0.8776428571428572,0.872,0.004555549228408406,14000,False,0.5,0.4918571412563324,None
golatkar,0.0001,True,0.25,500,1,0,uniform_random,0,SGD,1.0,False,512,60,4.214388608932495,4.214384078979492,0,4.5299530029296875e-06,0.87807,0.8776551724137931,0.876,0.0034167008336784205,14500,False,0.48399999737739563,0.49158620834350586,None
