strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8692413793103448,0.872,0.0,14500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8692666666666666,0.87,0.0,15000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8698709677419355,0.888,0.0,15500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8693125,0.852,0.0,16000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8701818181818182,0.898,0.0,16500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8705882352941177,0.884,0.0,17000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.87,0.85,0.0,17500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8706111111111111,0.892,0.0,18000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8701081081081081,0.852,0.0,18500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8696842105263158,0.854,0.0,19000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8694358974358974,0.86,0.0,19500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8697,0.88,0.0,20000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8697073170731707,0.87,0.0,20500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.9073486328125e-06,0,0,1.9073486328125e-06,0.87801,0.8693333333333333,0.854,0.0,21000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8688837209302326,0.85,0.0,21500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8688181818181818,0.866,0.0,22000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8684,0.85,0.0,22500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8687391304347826,0.884,0.0,23000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8683829787234043,0.852,0.0,23500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8682083333333334,0.86,0.0,24000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8678775510204082,0.852,0.0,24500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8674,0.844,0.0,25000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8668627450980392,0.84,0.0,25500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8668461538461538,0.866,0.0,26000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8666792452830189,0.858,0.0,26500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8667777777777778,0.872,0.0,27000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8671636363636364,0.888,0.0,27500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8675,0.886,0.0,28000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8674385964912281,0.864,0.0,28500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.9073486328125e-06,0,0,1.9073486328125e-06,0.87801,0.8676551724137931,0.88,0.0,29000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8672203389830508,0.842,0.0,29500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8670333333333333,0.856,0.0,30000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.867344262295082,0.886,0.0,30500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.9073486328125e-06,0,0,1.9073486328125e-06,0.87801,0.867516129032258,0.878,0.0,31000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8671111111111112,0.842,0.0,31500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,9.5367431640625e-07,0,0,9.5367431640625e-07,0.87801,0.867375,0.884,0.0,32000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8675076923076923,0.876,0.0,32500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8672727272727273,0.852,0.0,33000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8675522388059701,0.886,0.0,33500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8675,0.864,0.0,34000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8674492753623189,0.864,0.0,34500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8675714285714285,0.876,0.0,35000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8673802816901408,0.854,0.0,35500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8671944444444445,0.854,0.0,36000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8672602739726027,0.872,0.0,36500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8674864864864865,0.884,0.0,37000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8674133333333334,0.862,0.0,37500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8675263157894737,0.876,0.0,38000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8675324675324675,0.868,0.0,38500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8672564102564102,0.846,0.0,39000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,9.5367431640625e-07,0,0,9.5367431640625e-07,0.87801,0.8672911392405064,0.87,0.0,39500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.867275,0.866,0.0,40000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8671111111111112,0.854,0.0,40500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8669024390243902,0.85,0.0,41000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.9073486328125e-06,0,0,1.9073486328125e-06,0.87801,0.8668433734939759,0.862,0.0,41500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.9073486328125e-06,0,0,1.9073486328125e-06,0.87801,0.8668333333333333,0.866,0.0,42000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8666117647058823,0.848,0.0,42500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8667441860465116,0.878,0.0,43000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.6689300537109375e-06,0,0,1.6689300537109375e-06,0.87801,0.8666666666666667,0.86,0.0,43500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8667272727272727,0.872,0.0,44000,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.430511474609375e-06,0,0,1.430511474609375e-06,0.87801,0.8666067415730337,0.856,0.0,44500,False,1.0,1.0,None
nothing,0.0001,True,0.25,500,1,0,targeted_random,0,SGD,1.0,False,512,60,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.87801,0.8666444444444444,0.87,0.0,45000,False,1.0,1.0,None
