strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,pipeline_acc_dis_est,pipeline_abs_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold,prop_const
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.9312572479248047,0.9294626712799072,0,0.001794576644897461,0.851,0.44,0.44,0.11737089201877945,0.24873991201235351,0.0020000000000000018,100,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,1.0899903774261475,1.0878331661224365,0,0.0021572113037109375,0.847,0.41,0.45,0.35294117647058854,0.7479755471806772,0.006000000000000005,200,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.9586544036865234,0.9569754600524902,0,0.0016789436340332031,0.8455,0.44,0.62,0.4415660877244598,0.9357951355660447,0.007499999999999951,300,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,20.651620626449585,0.8591845035552979,19.779547929763794,0.012888193130493164,0.843,0.42,0.59,0.0,0,0.0,400,True,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,1.0988211631774902,1.0965981483459473,0,0.0022230148315429688,0.841,0.4,0.56,0.11876484560570083,0.2516940677369658,0.0020000000000000018,500,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,1.0871860980987549,1.0791614055633545,0,0.00802469253540039,0.8375,0.40166666666666667,0.59,0.32728354656351977,0.6936002545015632,0.005499999999999949,600,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,1.078752040863037,1.0770435333251953,0,0.0017085075378417969,0.8365,0.38857142857142857,0.59,0.38701994641261983,0.8201974591988103,0.00649999999999995,700,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8624978065490723,0.8589820861816406,0,0.0035157203674316406,0.8355,0.36625,0.46,0.4468275245755109,0.9469455095376389,0.007499999999999951,800,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,19.714982271194458,0.8356101512908936,18.87242364883423,0.0069484710693359375,0.824,0.33111111111111113,0.53,0.0,0,0.0,900,True,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8926372528076172,0.8911755084991455,0,0.0014617443084716797,0.8235,0.34,0.58,0.030349013657052806,0.06431757360682903,0.0004999999999999449,1000,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.9769315719604492,0.9754853248596191,0,0.0014462471008300781,0.819,0.33454545454545453,0.51,0.30432136335970816,0.6449373251202837,0.0050000000000000044,1100,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,19.40529775619507,0.8169384002685547,18.582658767700195,0.005700588226318359,0.813,0.31833333333333336,0.43,0.0,0,0.0,1200,True,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8809571266174316,0.8794901371002197,0,0.001466989517211914,0.8105,0.3169230769230769,0.58,0.15398829688943313,0.3263418617716669,0.0024999999999999467,1300,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8304188251495361,0.8289816379547119,0,0.0014371871948242188,0.806,0.31214285714285717,0.6,0.43236565781345865,0.9162969952079387,0.006999999999999895,1400,False,1.0,1.0,1,2.11926405034525
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,18.785207271575928,0.8025021553039551,17.972224235534668,0.010480880737304688,0.7965,0.29,0.53,0.0,0,0.0,1500,True,1.0,1.0,1,2.11926405034525
