strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,pipeline_acc_dis_est,pipeline_abs_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold,prop_const
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,1.0570404529571533,1.0493426322937012,0,0.0076978206634521484,0.851,0.44,0.44,0.11737089201877945,0.052761037088776774,0.0020000000000000018,100,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,1.3174939155578613,1.3140172958374023,0,0.0034766197204589844,0.847,0.41,0.45,0.35294117647058854,0.17006395362762905,0.006000000000000005,200,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.9042339324951172,0.901742696762085,0,0.0024912357330322266,0.8455,0.44,0.62,0.4415660877244598,0.19814137805932752,0.007499999999999951,300,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8725483417510986,0.8700439929962158,0,0.0025043487548828125,0.844,0.42,0.58,0.530347672362994,0.24921899680578727,0.009000000000000008,400,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.867081880569458,0.864387035369873,0,0.002694845199584961,0.8405,0.396,0.56,0.7381163271331536,0.3675488529369728,0.012499999999999956,500,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.9185652732849121,0.915717363357544,0,0.002847909927368164,0.8375,0.40166666666666667,0.59,0.9168884945282436,0.44969853240137925,0.015499999999999958,600,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8652195930480957,0.8623557090759277,0,0.0028638839721679688,0.8365,0.38857142857142857,0.59,0.9766203018644546,0.49506788506311183,0.01649999999999996,700,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8496332168579102,0.8468518257141113,0,0.002781391143798828,0.8355,0.36625,0.46,1.0364228605270926,0.5574186023036988,0.01749999999999996,800,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8442487716674805,0.8414194583892822,0,0.002829313278198242,0.828,0.35,0.55,1.4872099940511614,0.8355890314228521,0.025000000000000022,900,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,19.42815327644348,0.8468873500823975,18.574194192886353,0.007071733474731445,0.821,0.337,0.59,0.0,0,0.0,1000,True,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.912616491317749,0.9066283702850342,0,0.005988121032714844,0.819,0.33454545454545453,0.51,0.12195121951219523,0.06940377624079966,0.0020000000000000018,1100,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8445405960083008,0.8346054553985596,0,0.009935140609741211,0.8145,0.32,0.42,0.3974319779883797,0.23620818053163667,0.00649999999999995,1200,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8148133754730225,0.8119988441467285,0,0.0028145313262939453,0.8105,0.3161538461538462,0.58,0.6435795280416766,0.38678918283377056,0.010499999999999954,1300,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8179881572723389,0.814812183380127,0,0.003175973892211914,0.806,0.31214285714285717,0.6,0.9219422249538969,0.5606253736562473,0.014999999999999902,1400,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.8241198062896729,0.8197455406188965,0,0.004374265670776367,0.8025,0.304,0.53,1.1395133969818272,0.7110204103727186,0.01849999999999996,1500,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,0.813478946685791,0.8077855110168457,0,0.0056934356689453125,0.7975,0.30125,0.58,1.451961692925546,0.9132632535379689,0.023499999999999965,1600,False,1.0,1.0,1,0.2320261437908497
golatkar_disparity_thresh,0.0001,True,0.2,100,0,0,targeted_informed,0,SGD,1.0,False,512,500,0.0,0,18.107253789901733,0.7938313484191895,17.309043169021606,0.0043792724609375,0.7895,0.2858823529411765,0.58,0.0,0,0.0,1700,True,1.0,1.0,1,0.2320261437908497
