method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,training_time,removal_time,norm,grad_residual,model_diff,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Guo,0.0001,True,0.5,2,625,0,None,5000,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,59.12195038795471,7.400442600250244,199.9141845703125,26.94599151611328,0.5,0.6666666666666666,0.8366595,0.0,0.0,nan,1.0,1.0,nan
Golatkar,0.0001,True,0.4,0,2000,0,None,4000,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,14.525686979293823,22.80956268310547,42.27410125732422,6.780904769897461,0.69,0.7600619195046439,0.9224779999999998,0.39875,0.0,nan,0.8823333333333333,0.9327875095201827,0.92493
Golatkar,0.0001,True,0.4,1,2000,0,None,4000,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,14.547024250030518,23.11089324951172,39.1413459777832,6.553070068359375,0.6875,0.7589664481295796,0.9232239999999999,0.38975,0.0,nan,0.8838333333333334,0.9336506425511661,0.9275529
Golatkar,0.0001,True,0.35,1,1750,0,None,3500,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,15.140974521636963,25.714326858520508,12.686192512512207,4.774073600769043,0.765,0.803347280334728,0.92428,0.5631428571428572,0.0,nan,0.8693846153846154,0.9188724319159102,0.9238012
Golatkar,0.0001,True,0.35,0,1750,0,None,3500,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,15.224693536758423,25.470626831054688,20.536849975585938,4.7827229499816895,0.766,0.80418410041841,0.9237920000000001,0.5571428571428572,0.0,nan,0.8713846153846154,0.9198773241326432,0.92607
Golatkar,0.0001,True,0.4,2,2000,0,None,4000,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,14.48691725730896,22.8761043548584,42.26152801513672,6.656251907348633,0.6885,0.7589941972920696,0.9229539999999999,0.40575,0.0,nan,0.8806666666666667,0.9318484675423567,0.9263096
Golatkar,0.0001,True,0.35,2,1750,0,None,3500,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,15.215804100036621,25.733938217163086,21.429231643676758,4.672200679779053,0.7665,0.8041928721174003,0.923891,0.566,0.0,nan,0.8689230769230769,0.9183751676566392,0.9278861999999999
Golatkar,0.0001,True,0.3,0,1500,0,None,3000,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,15.734112739562988,26.996158599853516,8.116287231445312,3.8348629474639893,0.7985,0.8219178082191781,0.9240609999999999,0.6583333333333333,0.0,nan,0.859,0.9050322332339075,0.9246042000000001
Golatkar,0.0001,True,0.3,1,1500,0,None,3000,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,15.615955829620361,27.169458389282227,6.084408283233643,3.709324598312378,0.8005,0.8236853733981441,0.9245419999999999,0.6586666666666666,0.0,nan,0.8608571428571429,0.9061476199653113,0.92489365
Golatkar,0.0001,True,0.3,2,1500,0,None,3000,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,15.647094488143921,27.149648666381836,10.647907257080078,3.6844425201416016,0.798,0.8212389380530974,0.9240230000000001,0.6553333333333333,0.0,nan,0.8631428571428571,0.9075111025294457,0.9254021
Golatkar,0.0001,True,0.25,0,1250,0,None,2500,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,16.157541275024414,27.989276885986328,4.117567539215088,3.4542465209960938,0.823,0.8371665133394666,0.9243569999999999,0.7208,0.0,nan,0.8534666666666667,0.893373435529252,0.92494244
Golatkar,0.0001,True,0.25,1,1250,0,None,2500,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,16.244384288787842,28.243709564208984,3.4195921421051025,3.3488848209381104,0.822,0.836697247706422,0.924629,0.7096,0.0,nan,0.8573333333333333,0.8960963293843465,0.92706968
Golatkar,0.0001,True,0.25,2,1250,0,None,2500,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,16.27021312713623,27.976686477661133,4.666135787963867,3.400399923324585,0.819,0.8339449541284404,0.924276,0.7096,0.0,nan,0.8558666666666667,0.8949363397803478,0.92538504
Golatkar,0.0001,True,0.45,0,2250,0,None,4500,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,14.0882408618927,17.846275329589844,105.24268341064453,11.167961120605469,0.5595,0.6935652173913043,0.9194950000000001,0.13333333333333333,0.0,nan,0.9176363636363636,0.9565467625899281,0.9270748
Golatkar,0.0001,True,0.45,1,2250,0,None,4500,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,14.185217142105103,18.65867805480957,101.6648941040039,10.570873260498047,0.5585,0.6930830726451165,0.9223210000000002,0.13355555555555557,0.0,nan,0.9196363636363636,0.9575652841781873,0.9369599999999999
Golatkar,0.0001,True,0.45,2,2250,0,None,4500,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,14.146825313568115,17.90076446533203,102.14515686035156,11.052827835083008,0.556,0.6918806384455239,0.921379,0.12222222222222222,0.0,nan,0.9185454545454546,0.9570140088274803,0.926642
Golatkar,0.0001,True,0.5,0,2500,0,None,5000,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,13.538395166397095,7.179662227630615,298.8331298828125,21.57806396484375,0.5,0.6666666666666666,0.9113390000000001,0.0,0.0,nan,1.0,1.0,nan
Golatkar,0.0001,True,0.5,1,2500,0,None,5000,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,13.558351516723633,7.233964920043945,298.04986572265625,21.50680160522461,0.5,0.6666666666666666,0.9120170000000001,0.0,0.0,nan,1.0,1.0,nan
Golatkar,0.0001,True,0.5,2,2500,0,None,5000,2,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,13.562844038009644,7.1907958984375,297.91668701171875,21.557092666625977,0.5,0.6666666666666666,0.9113410000000001,0.0,0.0,nan,1.0,1.0,nan
Golatkar,0.0001,True,0.01,0,25,0,None,100,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,36.58727431297302,29.079730987548828,0.0012606282252818346,2.4484310150146484,0.852,0.8503538928210312,0.924377,0.81,0.0,nan,0.8586868686868687,0.8589859893155931,0.9249649795918368
Golatkar,0.0001,True,0.01,1,25,0,None,100,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,36.74393033981323,29.00847053527832,0.0008814515895210207,2.410750389099121,0.8515,0.8497723823975721,0.924302,0.8,0.0,nan,0.8586868686868687,0.8589006555723652,0.9245510408163264
Golatkar,0.0001,True,0.05,0,125,0,None,500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,36.45284342765808,28.988075256347656,0.021679088473320007,2.5789828300476074,0.8505,0.8505747126436781,0.924396,0.824,0.0,nan,0.8561052631578947,0.8630946419629444,0.9249460444444444
Golatkar,0.0001,True,0.01,2,25,0,None,100,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,37.02973389625549,29.03140640258789,0.0014211543602868915,2.4399168491363525,0.8525,0.8509348155634158,0.924387,0.92,0.0,nan,0.8577777777777778,0.8580931263858095,0.9243377551020409
Golatkar,0.0001,True,0.05,1,125,0,None,500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,36.36801767349243,28.999656677246094,0.025398993864655495,2.570199489593506,0.8505,0.8504252126063031,0.9243290000000001,0.852,0.0,nan,0.8551578947368421,0.862124248496994,0.9246035555555555
Golatkar,0.0001,True,0.05,2,125,0,None,500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,36.3646457195282,28.98166275024414,0.023049037903547287,2.6697463989257812,0.851,0.8508508508508509,0.924518,0.874,0.0,nan,0.8542105263157894,0.8614029820874611,0.9239489333333333
Golatkar,0.0001,True,0.25,1,625,0,None,2500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,33.22187614440918,28.555959701538086,1.7071629762649536,3.3734726905822754,0.8245,0.8384721583064886,0.924555,0.7108,0.0,nan,0.8572,0.8959082515307609,0.92695952
Golatkar,0.0001,True,0.25,0,625,0,None,2500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,33.37043237686157,28.287559509277344,2.2528817653656006,3.449058771133423,0.8225,0.8364808843850761,0.924322,0.7212,0.0,nan,0.8537333333333333,0.8935261574298747,0.92482296
Golatkar,0.0001,True,0.25,2,625,0,None,2500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,33.1988570690155,28.285442352294922,2.563981294631958,3.394231081008911,0.82,0.8345588235294118,0.924189,0.71,0.0,nan,0.8562666666666666,0.8951565843221163,0.92526496
Golatkar,0.0001,True,0.2,2,500,0,None,2000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,33.89250445365906,28.50967025756836,0.8045774102210999,3.218428611755371,0.839,0.8475378787878787,0.9244640000000001,0.77,0.0,nan,0.85175,0.883907595927956,0.9233018666666667
Golatkar,0.0001,True,0.3,0,750,0,None,3000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,32.050074100494385,27.505752563476562,4.811021327972412,3.718499183654785,0.799,0.8219663418954827,0.923933,0.6613333333333333,0.0,nan,0.8594285714285714,0.9052205740705066,0.9243904999999999
Golatkar,0.0001,True,0.2,1,500,0,None,2000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,33.991556882858276,28.715192794799805,0.3599501848220825,3.1365723609924316,0.8365,0.8452437292948415,0.9243439999999999,0.7635,0.0,nan,0.851125,0.8836345872007816,0.9253136666666666
Golatkar,0.0001,True,0.2,0,500,0,None,2000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,34.00521421432495,28.523319244384766,0.33792170882225037,3.2021584510803223,0.8385,0.846991946944576,0.9244729999999999,0.766,0.0,nan,0.852875,0.8847547243708999,0.9237956666666666
Golatkar,0.0001,True,0.1,0,250,0,None,1000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,35.21578788757324,28.867443084716797,0.12139997631311417,2.7795722484588623,0.848,0.8500986193293886,0.924491,0.822,0.0,nan,0.8553333333333333,0.8705765407554671,0.9243552999999999
Golatkar,0.0001,True,0.15,1,375,0,None,1500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,34.78704023361206,29.014238357543945,0.19589222967624664,2.9210751056671143,0.845,0.8500967117988395,0.924279,0.7993333333333333,0.0,nan,0.8531764705882353,0.8767772511848342,0.9257546285714285
Golatkar,0.0001,True,0.3,2,750,0,None,3000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,32.467865228652954,27.683109283447266,4.823460102081299,3.5799720287323,0.799,0.8219663418954827,0.923872,0.6586666666666666,0.0,nan,0.864,0.9079481725004834,0.92517475
Golatkar,0.0001,True,0.3,1,750,0,None,3000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,32.638041496276855,27.701263427734375,2.900357723236084,3.604724407196045,0.802,0.8246235606731621,0.9243920000000001,0.6626666666666666,0.0,nan,0.8607142857142858,0.9059515771197066,0.9247035
Golatkar,0.0001,True,0.15,2,375,0,None,1500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,34.94892907142639,28.698442459106445,0.26399677991867065,3.043959617614746,0.8465,0.8516191396810053,0.9246049999999999,0.8153333333333334,0.0,nan,0.8524705882352941,0.8764044943820225,0.9232232
Golatkar,0.0001,True,0.35,0,875,0,None,3500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,31.099308967590332,26.354354858398438,11.075091361999512,4.376992702484131,0.7695,0.8058947368421051,0.9235399999999999,0.5654285714285714,0.0,nan,0.8718461538461538,0.9199731002017486,0.9256534666666666
Golatkar,0.0001,True,0.15,0,375,0,None,1500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,35.076565742492676,28.805570602416992,0.3536633551120758,3.0773861408233643,0.8475,0.8525857902368293,0.924527,0.7926666666666666,0.0,nan,0.8529411764705882,0.8766041461006909,0.9247709428571429
Golatkar,0.0001,True,0.35,1,875,0,None,3500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,31.274539947509766,26.58670425415039,7.021720886230469,4.380873203277588,0.771,0.8072390572390572,0.9240750000000001,0.5754285714285714,0.0,nan,0.8687692307692307,0.918287192259795,0.9234405333333333
Golatkar,0.0001,True,0.1,1,250,0,None,1000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,35.71469712257385,28.989131927490234,0.09039616584777832,2.648296594619751,0.848,0.8503937007874015,0.924273,0.822,0.0,nan,0.8546666666666667,0.8700834326579261,0.92533475
Golatkar,0.0001,True,0.1,2,250,0,None,1000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,35.60791778564453,29.026803970336914,0.07383271306753159,2.9414315223693848,0.848,0.8502463054187192,0.924633,0.829,0.0,nan,0.8538888888888889,0.8693492300049678,0.9245748250000001
Golatkar,0.0001,True,0.35,2,875,0,None,3500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,31.046029329299927,26.64223861694336,12.01222038269043,4.294377326965332,0.771,0.8072390572390572,0.9235260000000001,0.5748571428571428,0.0,nan,0.8692307692307693,0.918379105050893,0.9274871999999998
