method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,training_time,removal_time,norm,grad_residual,model_diff,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Golatkar,0.0001,True,0.45,0,4500,-1,None,4500,1,uniform_random,0,SGD,1.0,False,512,500,34.540963649749756,10.042577505111694,29.235095977783203,0.06141079217195511,4.2361907958984375,0.8515,0.8491620111731845,0.9242519999999999,0.854,0.8527236045729658,0.9209229992478019,0.8618181818181818,0.8606527319398607,0.9268097464117667
Golatkar,0.0001,True,0.45,2,4500,-1,None,4500,1,uniform_random,0,SGD,1.0,False,512,500,34.540963649749756,10.86190938949585,29.273466110229492,0.11390183866024017,4.312997341156006,0.849,0.8468559837728196,0.9236660000000001,0.8531111111111112,0.8522905027932961,0.9188161384806353,0.8598181818181818,0.8581416743330267,0.9270427547350844
Guo,0.0001,True,0.3,0,3000,-1,None,3000,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,9.66145920753479,28.00043296813965,8.078344345092773,5.589627265930176,0.8485,0.8476621417797889,0.9226119999999999,0.8376666666666667,0.8833532934131736,0.9078636535167219,0.8535714285714285,0.8251748251748252,0.921260243788407
Guo,0.0001,True,0.25,0,2500,-1,None,2500,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,11.593279123306274,28.050193786621094,8.33317756652832,4.919926166534424,0.8515,0.8505284348263713,0.9229499999999999,0.8312,0.8797720797720798,0.9076256963542768,0.856,0.834508121360711,0.922831995746546
Guo,0.0001,True,0.15,0,1500,-1,None,1500,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,12.152817249298096,27.849924087524414,8.388172149658203,3.4861700534820557,0.8495,0.8489713998996488,0.92252,0.8153333333333334,0.8685334598955861,0.9123941717234112,0.856,0.8458438287153653,0.9237420683542643
Guo,0.0001,True,0.2,0,2000,-1,None,2000,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,12.294656038284302,27.91585922241211,8.169393539428711,4.153788089752197,0.848,0.8475426278836509,0.92258,0.8295,0.8792920353982301,0.9113275596701202,0.855875,0.8405917323378956,0.9229892314079463
Guo,0.0001,True,0.01,0,100,-1,None,100,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,12.814141750335693,27.700592041015625,10.280257225036621,0.669415295124054,0.8515,0.8497723823975721,0.922719,0.64,0.6727272727272727,0.8709677419354839,0.8567676767676767,0.8555713994703606,0.9233752052251629
Guo,0.0001,True,0.05,0,500,-1,None,500,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,13.603415250778198,27.838375091552734,9.695988655090332,1.919620394706726,0.849,0.8476286579212915,0.9226669999999999,0.772,0.8338192419825073,0.9014917017913592,0.8562105263157894,0.8530550774526678,0.9248352092768605
Guo,0.0001,True,0.1,0,1000,-1,None,1000,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,13.651560306549072,27.70724105834961,8.533523559570312,2.861461639404297,0.85,0.8490945674044266,0.9223850000000001,0.805,0.8600143575017947,0.9200013463536957,0.855,0.8489758129846083,0.9237898278750246
Guo,0.0001,True,0.35,0,3500,-1,None,3500,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,11.623708724975586,28.146038055419922,7.636402606964111,6.18084192276001,0.847,0.8466933867735471,0.92238,0.8317142857142857,0.8783309233629415,0.9041498969650986,0.856,0.8207583301417081,0.9219094166703306
Guo,0.0001,True,0.45,0,4500,-1,None,4500,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,10.479312896728516,27.92198371887207,7.751780986785889,7.65741491317749,0.8445,0.8431669188098839,0.921595,0.8384444444444444,0.8782448501088594,0.9046187164676586,0.8541818181818182,0.8002988047808766,0.9185307262980719
Guo,0.0001,True,0.4,0,4000,-1,None,4000,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,11.05413818359375,27.757585525512695,8.074996948242188,6.764344692230225,0.8465,0.8456510809451986,0.9218909999999999,0.83775,0.8804568060416283,0.906402440102507,0.8531666666666666,0.8078516902944385,0.918218251018673
Golatkar,0.0001,True,0.4,0,4000,-1,None,4000,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,8.369624137878418,29.6226863861084,3.5892322063446045,6.741374492645264,0.8495,0.8489713998996488,0.924345,0.84125,0.8833792470156107,0.9098774590008973,0.8565,0.8127039373504459,0.9208800034208372
Golatkar,0.0001,True,0.3,0,3000,-1,None,3000,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,9.229406595230103,29.65683364868164,2.981213092803955,5.945784568786621,0.8525,0.8522784176264395,0.9246520000000001,0.8383333333333334,0.8838323353293412,0.9104642210819279,0.8568571428571429,0.8294758339006126,0.9235096712849566
Golatkar,0.0001,True,0.45,0,4500,-1,None,4500,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,8.946712970733643,29.90382194519043,4.462296009063721,7.466536998748779,0.848,0.8472361809045227,0.9241889999999999,0.8408888888888889,0.8804275217100869,0.9083995613344492,0.8585454545454545,0.8071393158155676,0.921407043014028
Golatkar,0.0001,True,0.35,0,3500,-1,None,3500,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,9.763752460479736,29.88943862915039,3.57904314994812,6.393165588378906,0.8495,0.8494247123561781,0.9245074999999998,0.8348571428571429,0.8806278397356464,0.9070317351776529,0.8601538461538462,0.8265598168288495,0.9243071644470636
Golatkar,0.0001,True,0.25,0,2500,-1,None,2500,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,11.911015748977661,29.62350082397461,2.5025267601013184,5.455050468444824,0.8525,0.8516842634489693,0.9248590000000001,0.8316,0.879885877318117,0.9098265284535646,0.8589333333333333,0.8383251833740832,0.92495042426768
Golatkar,0.0001,True,0.15,0,1500,-1,None,1500,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,13.27774691581726,29.282712936401367,1.7145371437072754,4.265985488891602,0.852,0.8514056224899599,0.924193,0.8186666666666667,0.8708452041785375,0.9140732722762905,0.8584705882352941,0.8486221215553038,0.9256406530381156
Golatkar,0.0001,True,0.2,0,2000,-1,None,2000,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,13.203370094299316,29.42534828186035,2.2441062927246094,4.849228858947754,0.855,0.8545636910732196,0.9244739999999999,0.8295,0.8791208791208792,0.9132342468585606,0.85775,0.842817679558011,0.924995307635324
Golatkar,0.0001,True,0.1,0,1000,-1,None,1000,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,14.107833862304688,29.079774856567383,1.3579941987991333,3.7635645866394043,0.852,0.8512562814070351,0.9240999999999999,0.806,0.860632183908046,0.9212677602985538,0.8582222222222222,0.8523831559463212,0.9256051546227213
Guo,0.0001,True,0.01,0,100,0,None,100,1,targeted_random,0,SGD,1.0,False,512,500,34.540963649749756,11.642750263214111,27.790843963623047,10.359092712402344,0.5579831600189209,0.8505,0.8490661282180717,0.9228090000000001,0.8,0.0,nan,0.8558585858585859,0.8560766515380736,0.9232635714285715
Golatkar,0.0001,True,0.05,0,500,-1,None,500,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,14.785608530044556,29.145374298095703,0.39106327295303345,3.098778009414673,0.8505,0.8490661282180717,0.924228,0.772,0.8338192419825073,0.902347866174921,0.8588421052631579,0.8557288864981172,0.9265568729672647
Golatkar,0.0001,True,0.01,0,100,-1,None,100,1,uniform_informed,0,SGD,1.0,False,512,500,34.540963649749756,15.440964221954346,28.97286033630371,0.30239325761795044,2.4559192657470703,0.8515,0.8497723823975721,0.9242229999999999,0.64,0.6727272727272727,0.8735144312393888,0.8592929292929293,0.8582188295165395,0.9250671241573668
Guo,0.0001,True,0.05,1,500,0,None,500,1,targeted_random,0,SGD,1.0,False,512,500,34.540963649749756,11.29716157913208,27.631433486938477,10.132369041442871,1.0055891275405884,0.85,0.8498498498498498,0.922757,0.852,0.0,nan,0.8531578947368421,0.8601503759398497,0.9228356888888888
Guo,0.0001,True,0.01,1,100,0,None,100,1,targeted_random,0,SGD,1.0,False,512,500,34.540963649749756,14.822227239608765,27.720470428466797,10.346331596374512,0.48510682582855225,0.8495,0.8480565371024734,0.9227520000000001,0.8,0.0,nan,0.8552525252525253,0.8554131772777722,0.9228391428571427
