strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,pipeline_acc_dis_est,pipeline_abs_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold,prop_const
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.07440924644470215,0.07245540618896484,0,0.0019538402557373047,0.96875,0.94,0.94,0.0,0.0,0.0,100,False,0.30000001192092896,0.30000001192092896,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06854391098022461,0.06671547889709473,0,0.0018284320831298828,0.96875,0.94,0.94,0.0,0.0,0.0,200,False,0.3700000047683716,0.33500000834465027,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.0679318904876709,0.06598114967346191,0,0.0019507408142089844,0.96875,0.95,0.96,0.0,0.0,0.0,300,False,0.3700000047683716,0.3466666638851166,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.0677497386932373,0.0658717155456543,0,0.0018780231475830078,0.96875,0.9475,0.95,0.0,0.0,0.0,400,False,0.4099999964237213,0.36250001192092896,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06734871864318848,0.06538796424865723,0,0.00196075439453125,0.96875,0.954,0.98,0.0,0.0,0.0,500,False,0.4300000071525574,0.37599998712539673,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06636929512023926,0.06444907188415527,0,0.0019202232360839844,0.9692540322580645,0.9533333333333334,0.97,0.026007802340701474,0.019290489645208287,0.0005040322580645018,600,False,0.4399999976158142,0.3866666555404663,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06629109382629395,0.06434369087219238,0,0.0019474029541015625,0.9692540322580645,0.9585714285714285,0.98,0.026007802340701474,0.019185056910035476,0.0005040322580645018,700,False,0.4300000071525574,0.3928571343421936,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06536746025085449,0.06339502334594727,0,0.0019724369049072266,0.9692540322580645,0.9625,0.99,0.026007802340701474,0.019106735593512485,0.0005040322580645018,800,False,0.5099999904632568,0.4074999988079071,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06554317474365234,0.06354928016662598,0,0.001993894577026367,0.96875,0.96,0.95,0.0,0.0,0.0,900,False,0.49000000953674316,0.4166666567325592,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06447267532348633,0.062485456466674805,0,0.0019872188568115234,0.96875,0.961,0.97,0.0,0.0,0.0,1000,False,0.4399999976158142,0.4189999997615814,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.0646982192993164,0.06268453598022461,0,0.002013683319091797,0.96875,0.9609090909090909,0.96,0.0,0.0,0.0,1100,False,0.5199999809265137,0.42818182706832886,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06363153457641602,0.06161141395568848,0,0.002020120620727539,0.9692540322580645,0.9616666666666667,0.97,0.026007802340701474,0.01912329572300214,0.0005040322580645018,1200,False,0.46000000834465027,0.4308333396911621,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06384038925170898,0.06178641319274902,0,0.002053976058959961,0.9682459677419355,0.96,0.94,0.026021337496746594,0.01915650224917849,0.0005040322580645018,1300,False,0.38999998569488525,0.4276922941207886,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06035304069519043,0.05830740928649902,0,0.0020456314086914062,0.9682459677419355,0.9607142857142857,0.97,0.026021337496746594,0.019142256770192594,0.0005040322580645018,1400,False,0.550000011920929,0.43642857670783997,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.07280468940734863,0.07074594497680664,0,0.002058744430541992,0.9682459677419355,0.962,0.98,0.026021337496746594,0.019116668227693756,0.0005040322580645018,1500,False,0.4699999988079071,0.4386666715145111,1,0.7295850459017141
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,uniform_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.05747556686401367,0.05538535118103027,0,0.0020902156829833984,0.967741935483871,0.961875,0.96,0.052056220718374374,0.0382456182383328,0.0010080645161290036,1600,False,0.4399999976158142,0.4387499988079071,1,0.7295850459017141
