strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
nothing,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,1.0,1,1.9073486328125e-06,0,0,1.9073486328125e-06,0.9657258064516129,0.87,0.87,0.0,100,False,1.0,1.0,None
nothing,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.9657258064516129,0.91,0.95,0.0,200,False,1.0,1.0,None
nothing,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.9657258064516129,0.9366666666666666,0.99,0.0,300,False,1.0,1.0,None
nothing,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.9657258064516129,0.935,0.93,0.0,400,False,1.0,1.0,None
nothing,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.9657258064516129,0.936,0.94,0.0,500,False,1.0,1.0,None
nothing,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.9657258064516129,0.94,0.96,0.0,600,False,1.0,1.0,None
nothing,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.9657258064516129,0.9371428571428572,0.92,0.0,700,False,1.0,1.0,None
nothing,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,1.0,1,7.152557373046875e-07,0,0,7.152557373046875e-07,0.9657258064516129,0.93625,0.93,0.0,800,False,1.0,1.0,None
nothing,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,1.0,1,9.5367431640625e-07,0,0,9.5367431640625e-07,0.9657258064516129,0.9366666666666666,0.94,0.0,900,False,1.0,1.0,None
nothing,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,1.0,1,1.1920928955078125e-06,0,0,1.1920928955078125e-06,0.9657258064516129,0.941,0.98,0.0,1000,False,1.0,1.0,None
