strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
retrain,0.0001,True,0.375,100,0,0,uniform_random,0,SGD,1.0,False,1024,1000,13.583021640777588,0,13.583001852035522,1.9788742065429688e-05,0.969758064516129,0.94,0.94,0.05200208008320185,100,True,0.5,0.5,None
retrain,0.0001,True,0.375,100,0,0,uniform_random,0,SGD,1.0,False,1024,1000,13.642533302307129,0,13.64252257347107,1.0728836059570312e-05,0.96875,0.935,0.93,0.0,200,True,0.49000000953674316,0.4950000047683716,None
retrain,0.0001,True,0.375,100,0,0,uniform_random,0,SGD,1.0,False,1024,1000,13.600470304489136,0,13.600457906723022,1.239776611328125e-05,0.9692540322580645,0.9366666666666666,0.94,0.026007802340701474,300,True,0.5299999713897705,0.5066666603088379,None
retrain,0.0001,True,0.375,100,0,0,uniform_random,0,SGD,1.0,False,1024,1000,13.464117527008057,0,13.464109659194946,7.867813110351562e-06,0.9692540322580645,0.9475,0.98,0.026007802340701474,400,True,0.6100000143051147,0.5325000286102295,None
retrain,0.0001,True,0.375,100,0,0,uniform_random,0,SGD,1.0,False,1024,1000,13.45369005203247,0,13.4536771774292,1.2874603271484375e-05,0.9692540322580645,0.95,0.96,0.026007802340701474,500,True,0.5400000214576721,0.5339999794960022,None
retrain,0.0001,True,0.375,100,0,0,uniform_random,0,SGD,1.0,False,1024,1000,13.38748049736023,0,13.387473583221436,6.9141387939453125e-06,0.9692540322580645,0.9583333333333334,1.0,0.026007802340701474,600,True,0.5199999809265137,0.5316666960716248,None
retrain,0.0001,True,0.375,100,0,0,uniform_random,0,SGD,1.0,False,1024,1000,13.49534797668457,0,13.495339632034302,8.344650268554688e-06,0.9692540322580645,0.9571428571428572,0.95,0.026007802340701474,700,True,0.4399999976158142,0.5185714364051819,None
retrain,0.0001,True,0.375,100,0,0,uniform_random,0,SGD,1.0,False,1024,1000,12.99668550491333,0,12.996679306030273,6.198883056640625e-06,0.9692540322580645,0.95375,0.93,0.026007802340701474,800,True,0.5699999928474426,0.5249999761581421,None
retrain,0.0001,True,0.375,100,0,0,uniform_random,0,SGD,1.0,False,1024,1000,12.843103647232056,0,12.84309720993042,6.4373016357421875e-06,0.96875,0.9544444444444444,0.95,0.0,900,True,0.46000000834465027,0.5177778005599976,None
retrain,0.0001,True,0.375,100,0,0,uniform_random,0,SGD,1.0,False,1024,1000,12.714840412139893,0,12.714826583862305,1.3828277587890625e-05,0.9692540322580645,0.955,0.96,0.026007802340701474,1000,True,0.5899999737739563,0.5249999761581421,None
