strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,pipeline_acc_dis_est,pipeline_abs_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold,prop_const
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.07069158554077148,0.06955432891845703,0,0.0011372566223144531,0.9692540322580645,0.87,0.87,0.026007802340701474,0.023148442698219893,0.0005040322580645018,100,False,1.0,1.0,1,0.8900576217465801
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06818962097167969,0.06707930564880371,0,0.0011103153228759766,0.9682459677419355,0.915,0.96,0.026021337496746594,0.02316048976701938,0.0005040322580645018,200,False,1.0,1.0,1,0.8900576217465801
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06833910942077637,0.0671999454498291,0,0.0011391639709472656,0.96875,0.93,0.99,0.0,0.0,0.0,300,False,1.0,1.0,1,0.8900576217465801
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06795907020568848,0.06684088706970215,0,0.0011181831359863281,0.96875,0.9325,0.94,0.0,0.0,0.0,400,False,1.0,1.0,1,0.8900576217465801
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06720995903015137,0.06607580184936523,0,0.0011341571807861328,0.967741935483871,0.93,0.93,0.052056220718374374,0.046333036009711344,0.0010080645161290036,500,False,1.0,1.0,1,0.8900576217465801
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06701874732971191,0.06591224670410156,0,0.0011065006256103516,0.9672379032258065,0.9333333333333333,0.96,0.0781046602447257,0.06951764814474522,0.0015120967741935054,600,False,1.0,1.0,1,0.8900576217465801
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06605052947998047,0.06493926048278809,0,0.0011112689971923828,0.9667338709677419,0.9314285714285714,0.93,0.10416666666666945,0.09271433559860456,0.0020161290322581182,700,False,1.0,1.0,1,0.8900576217465801
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06582069396972656,0.06471061706542969,0,0.001110076904296875,0.9657258064516129,0.925,0.9,0.1563314226159471,0.13914397421780939,0.003024193548387122,800,False,1.0,1.0,1,0.8900576217465801
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06539082527160645,0.06427621841430664,0,0.0011146068572998047,0.9642137096774194,0.9211111111111111,0.91,0.23468057366362355,0.20887923326516789,0.004536290322580627,900,False,1.0,1.0,1,0.8900576217465801
golatkar_disparity_thresh,0.0001,True,0.375,100,0,0,targeted_informed,0,SGD,1.0,False,1024,1000,0.0,0,0.06492972373962402,0.0637960433959961,0,0.0011336803436279297,0.9637096774193549,0.923,0.98,0.26082420448617466,0.2321485711389083,0.005040322580645129,1000,False,1.0,1.0,1,0.8900576217465801
