strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,pipeline_acc_dis_est,pipeline_abs_err,checkpoint_remove_accuracy,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold,prop_const,checkpoint_batch
golatkar_disparity_thresh_v1,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,10000,20,0.0,0,0.35036349296569824,0.16890311241149902,0,0.18146038055419922,0.5812563636363637,0.5774,0.5774,0.011340360185480985,0.0,0.0001318181818181774,0.5774,10000,False,0.4702000021934509,0.4702000021934509,5,0.0,0
golatkar_disparity_thresh_v1,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,10000,20,0.0,0,0.34898900985717773,0.166703462600708,0,0.18228554725646973,0.5812490909090909,0.57625,0.5752,0.010714752180293772,0.0,0.00012454545454543275,0.57625,20000,False,0.47189998626708984,0.4710499942302704,5,0.0,0
golatkar_disparity_thresh_v1,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,10000,20,0.0,0,0.34917759895324707,0.16768264770507812,0,0.18149495124816895,0.5812363636363637,0.5763333333333334,0.5766,0.009619919333454803,0.0,0.00011181818181815739,0.5763333333333334,30000,False,0.47189998626708984,0.4713333249092102,5,0.0,0
golatkar_disparity_thresh_v1,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,10000,20,0.0,0,0.3490891456604004,0.16743922233581543,0,0.18164992332458496,0.581250909090909,0.5779,0.5826,0.010871154915513076,0.0,0.00012636363636353565,0.5779,40000,False,0.4684000015258789,0.4706000089645386,5,0.0,0
golatkar_disparity_thresh_v1,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,10000,20,0.0,0,0.3499741554260254,0.16765522956848145,0,0.18231892585754395,0.5812418181818182,0.57884,0.5824,0.010089136346462265,0.0,0.00011727272727268812,0.57884,50000,False,0.4699999988079071,0.4704799950122833,5,0.0,0
golatkar_disparity_thresh_v1,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,10000,20,0.0,0,0.3474409580230713,0.1667773723602295,0,0.1806635856628418,0.58125,0.5801166666666666,0.5861,0.010792953609069341,0.0,0.0001254545454545397,0.5801166666666666,60000,False,0.46369999647140503,0.46935001015663147,5,0.0,0
golatkar_disparity_thresh_v1,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,10000,20,0.0,0,0.3496990203857422,0.1687178611755371,0,0.18098115921020508,0.5812627272727273,0.5808428571428571,0.5855,0.011887760768199347,0.0,0.00013818181818181507,0.5808428571428571,70000,False,0.46709999442100525,0.4690285623073578,5,0.0,0
golatkar_disparity_thresh_v1,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,10000,20,0.0,0,0.3498237133026123,0.16772055625915527,0,0.18210315704345703,0.5812618181818182,0.5807,0.5796,0.011809561051909582,0.0,0.00013727272727270812,0.5807,80000,False,0.4634000062942505,0.4683249890804291,5,0.0,0
golatkar_disparity_thresh_v1,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,10000,20,0.0,0,0.3518486022949219,0.16773176193237305,0,0.18411684036254883,0.5812618181818182,0.5804,0.5777,0.011809561051909582,0.0,0.00013727272727270812,0.5804,90000,False,0.46889999508857727,0.4683888852596283,5,0.0,0
golatkar_disparity_thresh_v1,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,10000,20,0.0,0,0.3478579521179199,0.1661539077758789,0,0.18170404434204102,0.581269090909091,0.58059,0.5825,0.01243515535732286,0.0,0.00014454545454545276,0.58059,100000,False,0.45989999175071716,0.4675399959087372,5,0.0,0
