strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,noise,noise_seed,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,211.60922503471375,0,211.60921168327332,1.33514404296875e-05,0.5797909090909091,0.5892,0.5892,0.01755810635822333,10000,True,0.4537000060081482,0.4537000060081482,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,212.10655331611633,0,212.1065390110016,1.430511474609375e-05,0.5799781818181818,0.58365,0.5781,0.0014106914739336655,20000,True,0.4650000035762787,0.45934998989105225,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,211.72982692718506,0,211.72981309890747,1.3828277587890625e-05,0.5811527272727273,0.5856,0.5796,0.09974460995473282,30000,True,0.47290000319480896,0.4638666808605194,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,211.47375679016113,0,211.47374391555786,1.2874603271484375e-05,0.5823445454545455,0.584125,0.5832,0.20217852246215756,40000,True,0.4738999903202057,0.4663749933242798,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,211.2284426689148,0,211.22842955589294,1.3113021850585938e-05,0.5815863636363636,0.58034,0.5718,0.13703894144265877,50000,True,0.4747999906539917,0.4680599868297577,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,216.67828130722046,0,216.67826867103577,1.2636184692382812e-05,0.5770045454545455,0.5747333333333333,0.5719,0.25842716934639937,60000,True,0.4722000062465668,0.46875,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,218.47701478004456,0,218.4770007133484,1.4066696166992188e-05,0.5814145454545454,0.5840857142857143,0.5886,0.12226527337481699,70000,True,0.4717999994754791,0.4691857099533081,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,218.11433815956116,0,218.11432361602783,1.4543533325195312e-05,0.5790745454545455,0.5777625,0.5797,0.0793740431192362,80000,True,0.4634999930858612,0.46847501397132874,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,217.94488883018494,0,217.9448742866516,1.4543533325195312e-05,0.5826945454545455,0.5823444444444444,0.5733,0.23222029183132203,90000,True,0.47269999980926514,0.4689444303512573,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,218.1312611103058,0,218.1312472820282,1.3828277587890625e-05,0.5797863636363636,0.57765,0.5783,0.017950098725543973,100000,True,0.46560001373291016,0.4686099886894226,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,217.7853491306305,0,217.78533601760864,1.3113021850585938e-05,0.57853,0.5765818181818182,0.5789,0.12641471087441036,110000,True,0.4690999984741211,0.4686545431613922,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,217.25300073623657,0,217.25298762321472,1.3113021850585938e-05,0.5801445454545454,0.5798333333333333,0.5859,0.012929484160596874,120000,True,0.4677000045776367,0.46857500076293945,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,216.57564759254456,0,216.57563185691833,1.5735626220703125e-05,0.5201245454545455,0.5246692307692308,0.5262,5.4421380825712244,130000,True,0.4726000130176544,0.4688846170902252,None
retrain,0.0001,True,0.1,10000,0,0,uniform_random,0,SGD,1.0,False,512,20,1.0,1,216.8843035697937,0,216.88428902626038,1.4543533325195312e-05,0.5736227272727272,0.5695571428571429,0.5656,0.5523338053663631,140000,True,0.47119998931884766,0.46904999017715454,None
