strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,212.71662282943726,0,212.71655368804932,6.914138793945312e-05,0.5796163636363636,0.58193,0.5796,0.12993268406152023,200000,True,0.4763999879360199,0.4697049856185913,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,211.75471711158752,0,211.754700422287,1.6689300537109375e-05,0.5818036363636364,0.5828857142857143,0.5841,0.05839491377955785,210000,True,0.4706000089645386,0.4697476327419281,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,211.4294044971466,0,211.42938661575317,1.7881393432617188e-05,0.5751318181818181,0.57205,0.5845,0.51828707380088,220000,True,0.46320000290870667,0.4694499969482422,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,208.70921158790588,0,208.70919394493103,1.7642974853515625e-05,0.5822345454545454,0.5822347826086957,0.5827,0.09541336021473389,230000,True,0.46939998865127563,0.4694478213787079,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,204.7651617527008,0,204.76514530181885,1.6450881958007812e-05,0.5825172727272727,0.5810291666666667,0.5786,0.11968693896746839,240000,True,0.4740000069141388,0.46963751316070557,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,203.83028554916382,0,203.83026909828186,1.6450881958007812e-05,0.5818881818181818,0.580316,0.5764,0.0656601897579429,250000,True,0.46950000524520874,0.46963199973106384,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,203.77712321281433,0,203.7770960330963,2.7179718017578125e-05,0.5809663636363637,0.5792192307692308,0.577,0.013611828209341982,260000,True,0.4650000035762787,0.4694538414478302,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,203.50624346733093,0,203.50622534751892,1.811981201171875e-05,0.5810154545454546,0.5817777777777777,0.5848,0.009387071186857655,270000,True,0.474700003862381,0.469648152589798,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,203.15433263778687,0,203.15431261062622,2.002716064453125e-05,0.5768636363636364,0.5736,0.5645,0.36795790819030677,280000,True,0.4758000075817108,0.46986785531044006,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,202.74928641319275,0,202.74926686286926,1.9550323486328125e-05,0.5781781818181818,0.5754448275862069,0.5781,0.25414963383162614,290000,True,0.4733999967575073,0.4699896574020386,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,202.49204325675964,0,202.49202609062195,1.71661376953125e-05,0.5788345454545455,0.5756033333333334,0.5845,0.1974207554341662,300000,True,0.4681999981403351,0.4699299931526184,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,202.38583540916443,0,202.38581895828247,1.6450881958007812e-05,0.5810081818181818,0.5832064516129032,0.5852,0.010012938594094353,310000,True,0.4634000062942505,0.4697193503379822,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,201.39151191711426,0,201.39149451255798,1.7404556274414062e-05,0.5786163636363636,0.576565625,0.5863,0.21627087554822985,320000,True,0.4562999904155731,0.4693000018596649,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,199.83091259002686,0,199.83089518547058,1.7404556274414062e-05,0.5775254545454546,0.5759757575757576,0.5743,0.31062796436291723,330000,True,0.4684999883174896,0.46927574276924133,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,199.39462304115295,0,199.39460730552673,1.5735626220703125e-05,0.5821690909090909,0.5824470588235294,0.591,0.08979207157107125,340000,True,0.45829999446868896,0.4689529538154602,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,200.3614935874939,0,200.36147570610046,1.7881393432617188e-05,0.5817709090909091,0.5815085714285714,0.5808,0.05558226527046305,350000,True,0.47209998965263367,0.4690428674221039,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,198.88802981376648,0,198.88801312446594,1.6689300537109375e-05,0.5716463636363637,0.5685472222222222,0.5765,0.8222086230174264,360000,True,0.4553999900817871,0.46866390109062195,None
